46.3,149.58,34.55,127.16,56.292,14.075,46.427
46.4,149.97,34.686,127.38,56.353,14.113,46.426
46.5,150.35,34.821,127.61,56.414,14.151,46.423
46.6,150.73,34.956,127.84,56.474,14.188,46.419
46.7,151.12,35.092,128.06,56.533,14.226,46.415
46.8,151.49,35.227,128.29,56.592,14.263,46.41
46.9,151.87,35.362,128.51,56.65,14.301,46.404
47,152.25,35.498,128.73,56.708,14.338,46.397
47.1,152.63,35.633,128.95,56.764,14.375,46.39
47.2,153,35.769,129.16,56.821,14.412,46.381
47.3,153.38,35.904,129.38,56.876,14.449,46.372
47.4,153.75,36.039,129.59,56.931,14.486,46.363
47.5,154.12,36.175,129.8,56.986,14.523,46.352
47.6,154.49,36.31,130.01,57.039,14.56,46.341
47.7,154.86,36.445,130.22,57.092,14.597,46.329
47.8,155.23,36.581,130.43,57.144,14.633,46.317
47.9,155.6,36.716,130.63,57.196,14.67,46.303
48,155.96,36.852,130.84,57.246,14.706,46.289
48.1,156.33,36.987,131.04,57.296,14.743,46.274
48.2,156.69,37.122,131.24,57.346,14.779,46.259
48.3,157.05,37.258,131.44,57.395,14.815,46.243
48.4,157.42,37.393,131.64,57.443,14.852,46.226
48.5,157.78,37.528,131.83,57.491,14.888,46.209
48.6,158.14,37.664,132.03,57.538,14.924,46.19
48.7,158.5,37.799,132.22,57.585,14.96,46.172
48.8,158.85,37.934,132.41,57.631,14.995,46.152
48.9,159.21,38.07,132.6,57.677,15.031,46.132
49,159.56,38.205,132.79,57.722,15.067,46.111
49.1,159.92,38.341,132.98,57.766,15.103,46.09
49.2,160.27,38.476,133.16,57.81,15.138,46.068
49.3,160.62,38.611,133.34,57.853,15.174,46.045
49.4,160.98,38.747,133.53,57.896,15.209,46.022
49.5,161.33,38.882,133.71,57.938,15.245,45.998
49.6,161.67,39.017,133.89,57.98,15.28,45.974
49.7,162.02,39.153,134.06,58.021,15.315,45.949
49.8,162.37,39.288,134.24,58.062,15.35,45.923
49.9,162.72,39.423,134.42,58.102,15.386,45.897
50,163.06,39.559,134.59,58.141,15.421,45.87
50.1,163.4,39.694,134.76,58.18,15.456,45.843
50.2,163.75,39.829,134.93,58.219,15.491,45.815
50.3,164.09,39.965,135.1,58.257,15.525,45.786
50.4,164.43,40.1,135.27,58.295,15.56,45.757
50.5,164.77,40.235,135.43,58.332,15.595,45.728
50.6,165.11,40.371,135.6,58.368,15.63,45.698
50.7,165.44,40.506,135.76,58.405,15.664,45.667
50.8,165.78,40.642,135.92,58.44,15.699,45.634
50.9,166.12,40.777,136.08,58.476,15.733,45.601
51,166.45,40.912,136.24,58.51,15.768,45.568
51.1,166.78,41.048,136.4,58.545,15.802,45.534
51.2,167.12,41.183,136.55,58.579,15.837,45.499
51.3,167.45,41.318,136.7,58.612,15.871,45.464
51.4,167.78,41.454,136.85,58.645,15.905,45.428
51.5,168.11,41.589,137,58.677,15.939,45.392
51.6,168.44,41.724,137.15,58.709,15.973,45.355
51.7,168.76,41.86,137.3,58.741,16.007,45.317
51.8,169.09,41.995,137.45,58.772,16.041,45.279
51.9,169.41,42.13,137.59,58.803,16.075,45.241
52,169.74,42.266,137.73,58.834,16.109,45.201
52.1,170.06,42.401,137.87,58.864,16.143,45.162
52.2,170.38,42.536,138.01,58.893,16.176,45.122
52.3,170.71,42.672,138.15,58.922,16.21,45.081
52.4,171.03,42.807,138.29,58.951,16.244,45.04
52.5,171.34,42.942,138.42,58.98,16.277,44.998
52.6,171.66,43.078,138.56,59.008,16.311,44.956
52.7,171.98,43.213,138.69,59.035,16.344,44.913
52.8,172.3,43.348,138.82,59.063,16.378,44.87
52.9,172.61,43.484,138.95,59.089,16.411,44.826
53,172.93,43.619,139.07,59.116,16.444,44.782
53.1,173.24,43.754,139.2,59.142,16.477,44.738
53.2,173.55,43.89,139.33,59.168,16.511,44.693
53.3,173.86,44.025,139.45,59.192,16.544,44.647
53.4,174.17,44.16,139.57,59.216,16.577,44.601
53.5,174.48,44.296,139.69,59.239,16.61,44.555
53.6,174.79,44.431,139.81,59.262,16.643,44.508
53.7,175.1,44.566,139.93,59.285,16.676,44.46
53.8,175.41,44.702,140.04,59.307,16.709,44.413
53.9,175.71,44.837,140.16,59.329,16.741,44.364
54,176.02,44.972,140.27,59.351,16.774,44.316
54.1,176.32,45.108,140.38,59.372,16.807,44.267
54.2,176.62,45.243,140.5,59.392,16.84,44.217
54.3,176.92,45.378,140.6,59.412,16.872,44.167
54.4,177.22,45.514,140.71,59.432,16.905,44.117
54.5,177.52,45.649,140.82,59.452,16.937,44.066
54.6,177.82,45.784,140.92,59.471,16.97,44.015
54.7,178.12,45.92,141.03,59.49,17.002,43.964
54.8,178.42,46.055,141.13,59.508,17.035,43.912
54.9,178.71,46.19,141.23,59.526,17.067,43.86
55,179.01,46.326,141.33,59.544,17.1,43.807
55.1,179.3,46.461,141.43,59.562,17.132,43.754
55.2,179.6,46.596,141.52,59.579,17.164,43.701
55.3,179.89,46.732,141.62,59.595,17.196,43.647
55.4,180.18,46.867,141.71,59.612,17.228,43.593
55.5,180.47,47.002,141.8,59.628,17.26,43.538
55.6,180.76,47.138,141.89,59.643,17.292,43.483
55.7,181.05,47.273,141.98,59.659,17.324,43.428
55.8,181.34,47.408,142.07,59.674,17.356,43.372
55.9,181.62,47.544,142.16,59.689,17.388,43.316
56,181.91,47.679,142.24,59.703,17.42,43.259
56.1,182.19,47.814,142.33,59.717,17.452,43.202
56.2,182.48,47.95,142.41,59.731,17.484,43.144
56.3,182.76,48.085,142.5,59.744,17.515,43.087
56.4,183.04,48.22,142.58,59.758,17.547,43.028
56.5,183.32,48.355,142.66,59.77,17.579,42.97
56.6,183.61,48.491,142.74,59.783,17.61,42.911
56.7,183.88,48.626,142.82,59.795,17.642,42.852
56.8,184.16,48.761,142.89,59.807,17.673,42.792
56.9,184.44,48.897,142.97,59.819,17.705,42.732
57,184.72,49.032,143.04,59.831,17.736,42.672
57.1,184.99,49.167,143.12,59.842,17.768,42.612
57.2,185.27,49.303,143.19,59.853,17.799,42.551
57.3,185.54,49.438,143.26,59.863,17.83,42.49
57.4,185.82,49.573,143.33,59.874,17.862,42.428
57.5,186.09,49.709,143.4,59.884,17.893,42.366
57.6,186.36,49.844,143.46,59.894,17.924,42.304
57.7,186.63,49.979,143.53,59.904,17.955,42.242
57.8,186.9,50.115,143.59,59.913,17.986,42.18
57.9,187.17,50.25,143.66,59.922,18.017,42.117
58,187.44,50.385,143.72,59.931,18.048,42.054
58.1,187.7,50.52,143.78,59.94,18.079,41.99
58.2,187.97,50.656,143.84,59.948,18.11,41.926
58.3,188.24,50.791,143.9,59.956,18.141,41.862
58.4,188.5,50.926,143.96,59.964,18.172,41.798
58.5,188.76,51.062,144.01,59.972,18.203,41.734
58.6,189.03,51.197,144.07,59.98,18.234,41.669
58.7,189.29,51.332,144.12,59.987,18.264,41.604
58.8,189.55,51.468,144.17,59.994,18.294,41.539
58.9,189.81,51.6,144.23,59.999,18.324,41.474
59,190.07,51.731,144.28,60.004,18.353,41.408
59.1,190.33,51.862,144.33,60.009,18.383,41.342
59.2,190.58,51.994,144.37,60.013,18.412,41.276
59.3,190.84,52.124,144.42,60.018,18.441,41.21
59.4,191.09,52.255,144.47,60.021,18.47,41.143
59.5,191.35,52.386,144.51,60.025,18.499,41.077
59.6,191.6,52.516,144.56,60.028,18.528,41.01
59.7,191.85,52.647,144.6,60.031,18.557,40.943
59.8,192.1,52.777,144.64,60.034,18.586,40.875
59.9,192.35,52.907,144.68,60.037,18.614,40.808
60,192.6,53.036,144.72,60.039,18.642,40.74
60.1,192.84,53.166,144.76,60.041,18.671,40.672
60.2,193.09,53.296,144.8,60.042,18.699,40.604
60.3,193.34,53.425,144.83,60.044,18.727,40.536
60.4,193.58,53.554,144.87,60.045,18.755,40.468
60.5,193.83,53.683,144.9,60.046,18.782,40.399
60.6,194.07,53.812,144.93,60.047,18.81,40.33
60.7,194.31,53.94,144.96,60.047,18.837,40.261
60.8,194.55,54.069,145,60.047,18.864,40.193
60.9,194.79,54.197,145.03,60.047,18.892,40.127
61,195.03,54.325,145.05,60.047,18.919,40.061
61.1,195.27,54.453,145.08,60.046,18.945,39.994
61.2,195.51,54.581,145.11,60.045,18.972,39.928
61.3,195.74,54.709,145.14,60.044,18.999,39.861
61.4,195.98,54.836,145.17,60.043,19.025,39.795
61.5,196.22,54.964,145.2,60.041,19.051,39.729
61.6,196.45,55.091,145.23,60.04,19.077,39.663
61.7,196.68,55.218,145.26,60.038,19.103,39.597
61.8,196.92,55.345,145.29,60.035,19.129,39.531
61.9,197.15,55.471,145.32,60.033,19.154,39.465
62,197.38,55.598,145.34,60.03,19.18,39.399
62.1,197.61,55.724,145.37,60.027,19.205,39.333
62.2,197.84,55.851,145.39,60.024,19.23,39.267
62.3,198.07,55.977,145.42,60.021,19.255,39.202
62.4,198.29,56.102,145.44,60.017,19.279,39.136
62.5,198.52,56.228,145.47,60.013,19.304,39.071
62.6,198.74,56.354,145.49,60.009,19.328,39.006
62.7,198.97,56.479,145.51,60.005,19.352,38.941
62.8,199.19,56.604,145.53,60.001,19.375,38.876
62.9,199.42,56.729,145.56,59.996,19.399,38.811
63,199.64,56.854,145.58,59.991,19.422,38.747
63.1,199.86,56.979,145.6,59.987,19.445,38.683
63.2,200.08,57.103,145.62,59.981,19.468,38.618
63.3,200.3,57.227,145.64,59.976,19.491,38.554
63.4,200.52,57.348,145.66,59.97,19.513,38.491
63.5,200.74,57.469,145.67,59.965,19.535,38.427
63.6,200.95,57.59,145.69,59.959,19.557,38.364
63.7,201.17,57.711,145.71,59.952,19.579,38.301
63.8,201.39,57.831,145.73,59.946,19.601,38.238
63.9,201.6,57.95,145.74,59.94,19.622,38.175
64,201.82,58.07,145.76,59.933,19.643,38.113
64.1,202.03,58.189,145.78,59.926,19.664,38.05
64.2,202.24,58.308,145.79,59.919,19.685,37.988
64.3,202.45,58.427,145.81,59.912,19.706,37.927
64.4,202.66,58.545,145.82,59.904,19.726,37.865
64.5,202.87,58.663,145.84,59.896,19.746,37.804
64.6,203.08,58.781,145.85,59.887,19.765,37.743
64.7,203.29,58.898,145.86,59.878,19.785,37.683
64.8,203.5,59.016,145.88,59.869,19.804,37.623
64.9,203.7,59.133,145.89,59.86,19.823,37.563
65,203.91,59.249,145.9,59.85,19.842,37.503
65.1,204.12,59.365,145.92,59.841,19.861,37.444
65.2,204.32,59.481,145.93,59.831,19.879,37.385
65.3,204.52,59.597,145.94,59.82,19.897,37.326
65.4,204.73,59.713,145.95,59.81,19.915,37.268
65.5,204.93,59.828,145.96,59.8,19.932,37.21
65.6,205.13,59.943,145.98,59.789,19.949,37.152
65.7,205.33,60.057,145.99,59.778,19.966,37.095
65.8,205.53,60.171,146,59.767,19.983,37.038
65.9,205.73,60.285,146.01,59.755,20,36.98
66,205.92,60.399,146.02,59.744,20.018,36.921
66.1,206.12,60.512,146.03,59.732,20.035,36.863
66.2,206.32,60.626,146.04,59.72,20.052,36.805
66.3,206.51,60.738,146.05,59.708,20.069,36.748
66.4,206.71,60.851,146.06,59.696,20.086,36.69
66.5,206.9,60.963,146.06,59.683,20.103,36.633
66.6,207.1,61.075,146.07,59.67,20.119,36.577
66.7,207.29,61.187,146.07,59.658,20.136,36.52
66.8,207.48,61.298,146.08,59.645,20.152,36.464
66.9,207.67,61.409,146.08,59.631,20.167,36.408
67,207.86,61.52,146.09,59.618,20.183,36.352
67.1,208.05,61.63,146.09,59.604,20.199,36.296
67.2,208.24,61.74,146.1,59.59,20.214,36.241
67.3,208.43,61.85,146.1,59.577,20.229,36.186
67.4,208.61,61.96,146.11,59.562,20.244,36.132
67.5,208.8,62.069,146.11,59.548,20.258,36.077
67.6,208.98,62.178,146.11,59.534,20.273,36.023
67.7,209.17,62.287,146.12,59.519,20.287,35.97
67.8,209.35,62.395,146.12,59.504,20.301,35.916
67.9,209.54,62.502,146.12,59.489,20.315,35.863
68,209.72,62.61,146.13,59.474,20.329,35.81
68.1,209.9,62.716,146.13,59.459,20.342,35.758
68.2,210.08,62.823,146.13,59.443,20.355,35.705
68.3,210.26,62.929,146.13,59.427,20.368,35.654
68.4,210.44,63.035,146.14,59.412,20.381,35.602
68.5,210.62,63.14,146.14,59.396,20.394,35.551
68.6,210.8,63.245,146.14,59.379,20.406,35.5
68.7,210.97,63.35,146.14,59.363,20.418,35.449
68.8,211.15,63.455,146.14,59.347,20.43,35.399
68.9,211.33,63.559,146.14,59.33,20.442,35.349
69,211.5,63.663,146.14,59.313,20.453,35.3
69.1,211.67,63.766,146.15,59.296,20.465,35.25
69.2,211.85,63.87,146.15,59.279,20.476,35.202
69.3,212.02,63.972,146.15,59.262,20.487,35.153
69.4,212.19,64.075,146.15,59.245,20.498,35.105
69.5,212.36,64.177,146.15,59.227,20.508,35.057
69.6,212.53,64.279,146.15,59.209,20.518,35.01
69.7,212.7,64.381,146.15,59.192,20.528,34.963
69.8,212.87,64.482,146.15,59.174,20.538,34.916
69.9,213.04,64.583,146.15,59.156,20.548,34.868
70,213.21,64.684,146.15,59.137,20.557,34.82
70.1,213.38,64.784,146.15,59.119,20.566,34.772
70.2,213.54,64.884,146.15,59.1,20.575,34.724
70.3,213.71,64.984,146.15,59.081,20.584,34.676
70.4,213.87,65.083,146.15,59.061,20.593,34.629
70.5,214.04,65.182,146.15,59.042,20.601,34.581
70.6,214.2,65.281,146.15,59.023,20.609,34.534
70.7,214.36,65.379,146.15,59.003,20.617,34.487
70.8,214.52,65.477,146.15,58.983,20.624,34.441
70.9,214.68,65.575,146.16,58.963,20.632,34.394
71,214.84,65.672,146.16,58.943,20.639,34.348
71.1,215,65.77,146.16,58.923,20.648,34.302
71.2,215.16,65.866,146.16,58.903,20.656,34.256
71.3,215.31,65.963,146.16,58.882,20.664,34.21
71.4,215.47,66.059,146.16,58.862,20.671,34.165
71.5,215.62,66.155,146.15,58.841,20.679,34.12
71.6,215.78,66.25,146.15,58.82,20.686,34.075
71.7,215.93,66.345,146.14,58.799,20.694,34.03
71.8,216.09,66.44,146.14,58.778,20.701,33.985
71.9,216.24,66.535,146.13,58.756,20.708,33.941
72,216.39,66.629,146.13,58.735,20.715,33.897
72.1,216.54,66.723,146.12,58.713,20.721,33.853
72.2,216.69,66.816,146.11,58.692,20.728,33.809
72.3,216.84,66.91,146.11,58.67,20.734,33.765
72.4,216.99,67.003,146.1,58.648,20.741,33.722
72.5,217.14,67.096,146.09,58.626,20.747,33.679
72.6,217.29,67.189,146.09,58.603,20.753,33.636
72.7,217.43,67.281,146.08,58.581,20.759,33.593
72.8,217.58,67.373,146.07,58.558,20.764,33.55
72.9,217.72,67.465,146.07,58.536,20.77,33.508
73,217.87,67.556,146.06,58.513,20.775,33.466
73.1,218.01,67.647,146.05,58.49,20.781,33.424
73.2,218.16,67.738,146.04,58.467,20.786,33.382
73.3,218.3,67.828,146.03,58.444,20.791,33.34
73.4,218.44,67.919,146.03,58.421,20.796,33.299
73.5,218.58,68.008,146.02,58.397,20.801,33.258
73.6,218.72,68.098,146.01,58.374,20.805,33.217
73.7,218.86,68.187,146,58.35,20.81,33.176
73.8,219,68.276,145.99,58.327,20.814,33.135
73.9,219.14,68.365,145.98,58.303,20.818,33.094
74,219.28,68.453,145.97,58.279,20.822,33.053
74.1,219.41,68.541,145.97,58.255,20.826,33.012
74.2,219.55,68.629,145.96,58.231,20.83,32.971
74.3,219.69,68.716,145.95,58.206,20.834,32.931
74.4,219.82,68.803,145.94,58.182,20.837,32.89
74.5,219.95,68.89,145.93,58.157,20.841,32.85
74.6,220.09,68.976,145.92,58.133,20.844,32.81
74.7,220.22,69.063,145.91,58.108,20.847,32.77
74.8,220.35,69.148,145.9,58.083,20.85,32.73
74.9,220.48,69.234,145.89,58.058,20.853,32.69
75,220.61,69.319,145.88,58.033,20.856,32.65
75.1,220.74,69.404,145.87,58.008,20.858,32.611
75.2,220.87,69.489,145.86,57.983,20.861,32.571
75.3,221,69.573,145.85,57.958,20.863,32.532
75.4,221.13,69.657,145.84,57.932,20.866,32.492
75.5,221.26,69.741,145.83,57.907,20.868,32.453
75.6,221.38,69.824,145.82,57.881,20.87,32.414
75.7,221.51,69.907,145.81,57.855,20.872,32.375
75.8,221.64,69.99,145.79,57.828,20.873,32.336
75.9,221.76,70.072,145.78,57.802,20.875,32.298
76,221.88,70.154,145.77,57.776,20.877,32.259
76.1,222.01,70.236,145.76,57.749,20.878,32.221
76.2,222.13,70.318,145.75,57.722,20.88,32.182
76.3,222.25,70.399,145.74,57.696,20.881,32.144
76.4,222.37,70.48,145.73,57.669,20.883,32.106
76.5,222.49,70.561,145.72,57.642,20.884,32.068
76.6,222.61,70.641,145.71,57.615,20.885,32.03
76.7,222.73,70.721,145.69,57.588,20.886,31.992
76.8,222.85,70.802,145.68,57.56,20.887,31.954
76.9,222.97,70.883,145.67,57.533,20.888,31.916
77,223.09,70.964,145.66,57.505,20.889,31.878
77.1,223.2,71.044,145.65,57.478,20.89,31.841
77.2,223.32,71.124,145.63,57.45,20.89,31.803
77.3,223.43,71.204,145.62,57.422,20.891,31.766
77.4,223.55,71.283,145.6,57.394,20.891,31.728
77.5,223.66,71.363,145.59,57.366,20.892,31.691
77.6,223.78,71.441,145.57,57.338,20.892,31.654
77.7,223.89,71.52,145.56,57.31,20.892,31.617
77.8,224,71.598,145.54,57.282,20.893,31.58
77.9,224.11,71.677,145.53,57.254,20.893,31.543
78,224.22,71.754,145.51,57.225,20.893,31.506
78.1,224.33,71.832,145.49,57.197,20.892,31.47
78.2,224.44,71.909,145.48,57.168,20.892,31.433
78.3,224.55,71.986,145.46,57.14,20.892,31.397
78.4,224.66,72.063,145.44,57.111,20.892,31.361
78.5,224.77,72.139,145.43,57.082,20.891,31.324
78.6,224.88,72.215,145.41,57.053,20.891,31.288
78.7,224.98,72.291,145.39,57.024,20.89,31.252
78.8,225.09,72.367,145.38,56.995,20.889,31.216
78.9,225.19,72.442,145.36,56.966,20.889,31.18
79,225.3,72.517,145.34,56.936,20.888,31.145
79.1,225.4,72.592,145.32,56.907,20.887,31.109
79.2,225.5,72.666,145.3,56.878,20.886,31.073
79.3,225.61,72.741,145.29,56.848,20.885,31.037
79.4,225.71,72.815,145.27,56.819,20.884,31.002
79.5,225.81,72.888,145.25,56.789,20.883,30.966
79.6,225.91,72.962,145.23,56.759,20.882,30.931
79.7,226.01,73.035,145.21,56.73,20.88,30.896
79.8,226.11,73.107,145.19,56.7,20.879,30.86
79.9,226.21,73.18,145.17,56.67,20.878,30.825
80,226.31,73.252,145.15,56.64,20.876,30.79
80.1,226.41,73.324,145.13,56.61,20.875,30.755
80.2,226.5,73.396,145.11,56.579,20.873,30.72
80.3,226.6,73.467,145.09,56.549,20.872,30.685
80.4,226.7,73.539,145.07,56.519,20.87,30.65
80.5,226.79,73.609,145.05,56.489,20.868,30.615
80.6,226.89,73.68,145.03,56.458,20.866,30.58
80.7,226.98,73.75,145.01,56.428,20.864,30.546
80.8,227.07,73.82,144.99,56.397,20.863,30.511
80.9,227.17,73.89,144.97,56.367,20.861,30.476
81,227.26,73.96,144.94,56.336,20.859,30.442
81.1,227.35,74.029,144.92,56.305,20.856,30.407
81.2,227.44,74.098,144.9,56.274,20.854,30.373
81.3,227.53,74.166,144.88,56.244,20.852,30.338
81.4,227.62,74.235,144.86,56.213,20.849,30.304
81.5,227.71,74.303,144.83,56.182,20.847,30.269
81.6,227.8,74.371,144.81,56.151,20.844,30.235
81.7,227.89,74.438,144.79,56.12,20.842,30.201
81.8,227.97,74.506,144.77,56.089,20.839,30.166
81.9,228.06,74.573,144.74,56.057,20.836,30.132
82,228.15,74.639,144.72,56.026,20.833,30.099
82.1,228.23,74.706,144.7,55.995,20.83,30.065
82.2,228.32,74.772,144.67,55.964,20.827,30.031
82.3,228.4,74.838,144.65,55.932,20.824,29.998
82.4,228.48,74.903,144.62,55.901,20.821,29.964
82.5,228.57,74.969,144.6,55.869,20.818,29.93
82.6,228.65,75.034,144.58,55.838,20.815,29.897
82.7,228.73,75.099,144.55,55.806,20.812,29.864
82.8,228.81,75.163,144.53,55.775,20.808,29.83
82.9,228.89,75.227,144.5,55.743,20.805,29.797
83,228.97,75.291,144.48,55.711,20.802,29.764
83.1,229.05,75.355,144.45,55.679,20.798,29.731
83.2,229.13,75.418,144.42,55.648,20.795,29.698
83.3,229.21,75.481,144.4,55.616,20.791,29.665
83.4,229.29,75.544,144.37,55.584,20.788,29.632
83.5,229.36,75.607,144.35,55.552,20.784,29.599
83.6,229.44,75.669,144.32,55.52,20.78,29.566
83.7,229.51,75.731,144.29,55.488,20.777,29.533
83.8,229.59,75.793,144.27,55.456,20.773,29.5
83.9,229.66,75.854,144.24,55.424,20.769,29.468
84,229.74,75.915,144.21,55.392,20.765,29.435
84.1,229.81,75.976,144.18,55.36,20.761,29.402
84.2,229.88,76.037,144.15,55.328,20.757,29.37
84.3,229.96,76.097,144.13,55.295,20.753,29.337
84.4,230.03,76.157,144.1,55.262,20.749,29.305
84.5,230.1,76.217,144.07,55.229,20.745,29.272
84.6,230.17,76.277,144.04,55.196,20.741,29.24
84.7,230.24,76.336,144.01,55.163,20.737,29.208
84.8,230.31,76.395,143.98,55.129,20.733,29.176
84.9,230.38,76.453,143.95,55.096,20.729,29.143
85,230.44,76.512,143.92,55.063,20.724,29.111
85.1,230.51,76.57,143.9,55.029,20.72,29.079
85.2,230.58,76.628,143.87,54.996,20.716,29.047
85.3,230.65,76.685,143.84,54.963,20.711,29.015
85.4,230.71,76.743,143.81,54.929,20.707,28.983
85.5,230.78,76.8,143.77,54.895,20.703,28.951
85.6,230.84,76.856,143.74,54.862,20.698,28.919
85.7,230.91,76.913,143.71,54.828,20.694,28.887
85.8,230.97,76.969,143.68,54.794,20.689,28.855
85.9,231.03,77.026,143.65,54.761,20.685,28.824
86,231.1,77.083,143.62,54.727,20.68,28.792
86.1,231.16,77.141,143.59,54.693,20.675,28.761
86.2,231.22,77.198,143.56,54.659,20.671,28.729
86.3,231.28,77.255,143.52,54.625,20.666,28.698
86.4,231.34,77.311,143.49,54.591,20.661,28.666
86.5,231.4,77.367,143.46,54.557,20.656,28.635
86.6,231.46,77.424,143.43,54.523,20.651,28.604
86.7,231.52,77.479,143.39,54.489,20.646,28.573
86.8,231.58,77.535,143.36,54.455,20.641,28.542
86.9,231.64,77.591,143.33,54.42,20.636,28.511
87,231.69,77.646,143.29,54.386,20.631,28.48
87.1,231.75,77.701,143.26,54.352,20.625,28.449
87.2,231.81,77.755,143.23,54.318,20.62,28.418
87.3,231.86,77.81,143.19,54.283,20.615,28.387
87.4,231.92,77.864,143.16,54.249,20.609,28.356
87.5,231.97,77.918,143.12,54.214,20.604,28.325
87.6,232.02,77.972,143.09,54.18,20.598,28.294
87.7,232.08,78.025,143.05,54.145,20.593,28.264
87.8,232.13,78.079,143.02,54.111,20.587,28.233
87.9,232.18,78.132,142.98,54.076,20.582,28.203
88,232.23,78.185,142.95,54.041,20.576,28.172
88.1,232.29,78.237,142.91,54.007,20.57,28.141
88.2,232.34,78.29,142.88,53.972,20.565,28.111
88.3,232.39,78.342,142.84,53.937,20.559,28.081
88.4,232.44,78.394,142.8,53.903,20.553,28.05
88.5,232.49,78.445,142.77,53.868,20.548,28.02
88.6,232.53,78.497,142.73,53.833,20.542,27.99
88.7,232.58,78.548,142.69,53.798,20.536,27.959
88.8,232.63,78.599,142.66,53.763,20.53,27.929
88.9,232.68,78.649,142.62,53.728,20.524,27.899
89,232.72,78.7,142.58,53.693,20.518,27.869
89.1,232.77,78.75,142.55,53.658,20.512,27.839
89.2,232.82,78.8,142.51,53.623,20.506,27.809
89.3,232.86,78.85,142.47,53.588,20.5,27.779
89.4,232.91,78.899,142.43,53.553,20.494,27.749
89.5,232.95,78.949,142.4,53.518,20.488,27.719
89.6,232.99,78.998,142.36,53.483,20.482,27.689
89.7,233.04,79.046,142.32,53.448,20.475,27.659
89.8,233.08,79.095,142.28,53.413,20.469,27.629
89.9,233.12,79.143,142.24,53.378,20.463,27.599
90,233.16,79.192,142.2,53.342,20.457,27.57
90.1,233.2,79.239,142.16,53.307,20.45,27.54
90.2,233.24,79.287,142.12,53.272,20.444,27.51
90.3,233.28,79.334,142.09,53.237,20.438,27.48
90.4,233.32,79.382,142.05,53.201,20.431,27.451
90.5,233.36,79.428,142.01,53.166,20.425,27.421
90.6,233.4,79.475,141.97,53.131,20.419,27.392
90.7,233.44,79.522,141.93,53.096,20.412,27.362
90.8,233.48,79.568,141.88,53.06,20.406,27.333
90.9,233.51,79.614,141.84,53.025,20.399,27.303
91,233.55,79.66,141.8,52.989,20.393,27.274
91.1,233.59,79.705,141.76,52.954,20.386,27.245
91.2,233.62,79.75,141.72,52.919,20.379,27.215
91.3,233.66,79.795,141.68,52.883,20.373,27.186
91.4,233.69,79.84,141.64,52.848,20.366,27.157
91.5,233.73,79.885,141.6,52.812,20.36,27.128
91.6,233.76,79.929,141.56,52.777,20.353,27.099
91.7,233.79,79.973,141.51,52.741,20.346,27.07
91.8,233.83,80.017,141.47,52.706,20.339,27.041
91.9,233.86,80.061,141.43,52.67,20.333,27.012
92,233.89,80.104,141.39,52.635,20.326,26.983
92.1,233.92,80.147,141.34,52.599,20.319,26.954
92.2,233.95,80.19,141.3,52.564,20.312,26.925
92.3,233.98,80.233,141.26,52.528,20.305,26.896
92.4,234.01,80.275,141.21,52.493,20.298,26.867
92.5,234.04,80.317,141.17,52.457,20.291,26.838
92.6,234.07,80.359,141.13,52.421,20.284,26.81
92.7,234.1,80.401,141.08,52.386,20.277,26.781
92.8,234.13,80.442,141.04,52.35,20.27,26.752
92.9,234.16,80.484,141,52.314,20.263,26.724
93,234.18,80.525,140.95,52.278,20.256,26.695
93.1,234.21,80.565,140.91,52.242,20.249,26.666
93.2,234.24,80.606,140.86,52.205,20.242,26.638
93.3,234.26,80.646,140.82,52.169,20.235,26.609
93.4,234.29,80.686,140.77,52.132,20.228,26.581
93.5,234.31,80.726,140.73,52.096,20.22,26.552
93.6,234.33,80.766,140.68,52.06,20.213,26.524
93.7,234.36,80.805,140.64,52.023,20.206,26.496
93.8,234.38,80.844,140.59,51.986,20.198,26.467
93.9,234.4,80.883,140.54,51.95,20.191,26.439
94,234.42,80.922,140.5,51.913,20.184,26.411
94.1,234.44,80.96,140.45,51.877,20.176,26.382
94.2,234.46,80.998,140.41,51.84,20.169,26.354
94.3,234.48,81.036,140.36,51.803,20.161,26.326
94.4,234.5,81.074,140.31,51.767,20.154,26.298
94.5,234.52,81.111,140.26,51.73,20.147,26.27
94.6,234.54,81.149,140.22,51.693,20.139,26.242
94.7,234.56,81.186,140.17,51.656,20.131,26.213
94.8,234.58,81.222,140.12,51.62,20.124,26.185
94.9,234.6,81.259,140.08,51.583,20.116,26.157
95,234.61,81.295,140.03,51.546,20.109,26.129
95.1,234.63,81.332,139.98,51.509,20.101,26.101
95.2,234.65,81.37,139.93,51.472,20.093,26.073
95.3,234.66,81.407,139.89,51.435,20.086,26.046
95.4,234.68,81.444,139.84,51.398,20.078,26.018
95.5,234.69,81.482,139.79,51.361,20.07,25.99
95.6,234.71,81.518,139.74,51.324,20.062,25.962
95.7,234.72,81.555,139.69,51.287,20.054,25.934
95.8,234.73,81.592,139.64,51.25,20.046,25.906
95.9,234.74,81.628,139.59,51.213,20.039,25.879
96,234.76,81.664,139.54,51.176,20.031,25.851
96.1,234.77,81.7,139.5,51.139,20.023,25.823
96.2,234.78,81.735,139.45,51.102,20.015,25.795
96.3,234.79,81.771,139.4,51.065,20.007,25.768
96.4,234.8,81.806,139.35,51.028,19.999,25.74
96.5,234.81,81.841,139.3,50.991,19.991,25.712
96.6,234.82,81.876,139.25,50.953,19.983,25.685
