50.7,0.97337,1.1571
50.8,0.97289,1.1597
50.9,0.97242,1.1624
51,0.97194,1.1649
51.1,0.97147,1.1675
51.2,0.97099,1.17
51.3,0.97052,1.1725
51.4,0.97004,1.1749
51.5,0.96957,1.1773
51.6,0.96909,1.1797
51.7,0.96862,1.1821
51.8,0.96814,1.1845
51.9,0.96767,1.1868
52,0.9672,1.1891
52.1,0.96673,1.1914
52.2,0.96626,1.1937
52.3,0.96579,1.1959
52.4,0.96532,1.1981
52.5,0.96485,1.2003
52.6,0.96439,1.2024
52.7,0.96392,1.2045
52.8,0.96346,1.2066
52.9,0.963,1.2087
53,0.96254,1.2107
53.1,0.96209,1.2127
53.2,0.96163,1.2147
53.3,0.96118,1.2167
53.4,0.96073,1.2186
53.5,0.96024,1.2205
53.6,0.95974,1.2223
53.7,0.95924,1.2242
53.8,0.95874,1.226
53.9,0.95823,1.2277
54,0.95773,1.2295
54.1,0.95723,1.2312
54.2,0.95672,1.2329
54.3,0.95621,1.2346
54.4,0.95571,1.2362
54.5,0.9552,1.2378
54.6,0.95469,1.2394
54.7,0.95419,1.2409
54.8,0.95368,1.2424
54.9,0.95317,1.2439
55,0.95266,1.2454
55.1,0.95215,1.2469
55.2,0.95164,1.2483
55.3,0.95113,1.2498
55.4,0.95062,1.2512
55.5,0.95011,1.2526
55.6,0.9496,1.2539
55.7,0.94909,1.2553
55.8,0.94858,1.2566
55.9,0.94807,1.2578
56,0.94756,1.2591
56.1,0.94706,1.2603
56.2,0.94655,1.2615
56.3,0.94604,1.2627
56.4,0.94553,1.2639
56.5,0.94502,1.265
56.6,0.94451,1.2661
56.7,0.944,1.2672
56.8,0.9435,1.2682
56.9,0.94299,1.2692
57,0.94248,1.2702
57.1,0.94198,1.2712
57.2,0.94147,1.2722
57.3,0.94097,1.2731
57.4,0.94046,1.274
57.5,0.93996,1.2749
57.6,0.93946,1.2757
57.7,0.93895,1.2765
57.8,0.93845,1.2773
57.9,0.93795,1.2781
58,0.93745,1.2788
58.1,0.93694,1.2796
58.2,0.93642,1.2803
58.3,0.9359,1.2809
58.4,0.93538,1.2816
58.5,0.93487,1.2823
58.6,0.93435,1.283
58.7,0.93383,1.2837
58.8,0.93331,1.2844
58.9,0.9328,1.285
59,0.93228,1.2856
59.1,0.93176,1.2862
59.2,0.93124,1.2868
59.3,0.93072,1.2874
59.4,0.93021,1.2879
59.5,0.92969,1.2884
59.6,0.92917,1.2889
59.7,0.92865,1.2894
59.8,0.92813,1.2899
59.9,0.92762,1.2903
60,0.9271,1.2908
60.1,0.92658,1.2912
60.2,0.92606,1.2916
60.3,0.92554,1.292
60.4,0.92503,1.2923
60.5,0.92451,1.2927
60.6,0.92399,1.293
60.7,0.92347,1.2933
60.8,0.92296,1.2935
60.9,0.92244,1.2938
61,0.92192,1.2941
61.1,0.92141,1.2945
61.2,0.92089,1.2948
61.3,0.92038,1.2952
61.4,0.91986,1.2956
61.5,0.91935,1.2959
61.6,0.91883,1.2962
61.7,0.91832,1.2966
61.8,0.9178,1.2969
61.9,0.91729,1.2972
62,0.91677,1.2975
62.1,0.91626,1.2978
62.2,0.91575,1.2981
62.3,0.91524,1.2984
62.4,0.91472,1.2986
62.5,0.91421,1.2989
62.6,0.9137,1.2991
62.7,0.91319,1.2994
62.8,0.91268,1.2996
62.9,0.91217,1.2999
63,0.91166,1.3001
63.1,0.91115,1.3003
63.2,0.91064,1.3005
63.3,0.91013,1.3007
63.4,0.90962,1.3009
63.5,0.90912,1.3011
63.6,0.90861,1.3013
63.7,0.9081,1.3015
63.8,0.9076,1.3017
63.9,0.90709,1.302
64,0.90659,1.3022
64.1,0.90608,1.3024
64.2,0.90558,1.3026
64.3,0.90508,1.3028
64.4,0.90458,1.3031
64.5,0.90408,1.3033
64.6,0.90357,1.3035
64.7,0.90307,1.3037
64.8,0.90258,1.3039
64.9,0.90208,1.3041
65,0.90158,1.3043
65.1,0.90108,1.3045
65.2,0.90059,1.3046
65.3,0.90009,1.3048
65.4,0.8996,1.305
65.5,0.8991,1.3052
65.6,0.89861,1.3054
65.7,0.89812,1.3055
65.8,0.89763,1.3057
65.9,0.89714,1.3059
66,0.89665,1.306
66.1,0.89616,1.3062
66.2,0.89567,1.3064
66.3,0.89518,1.3065
66.4,0.8947,1.3067
66.5,0.89421,1.3069
66.6,0.89373,1.307
66.7,0.89325,1.3072
66.8,0.89277,1.3074
66.9,0.89228,1.3075
67,0.89181,1.3077
67.1,0.89133,1.3079
67.2,0.89085,1.308
67.3,0.89036,1.3082
67.4,0.88988,1.3083
67.5,0.8894,1.3085
67.6,0.88892,1.3087
67.7,0.88844,1.3088
67.8,0.88796,1.309
67.9,0.88748,1.3091
68,0.887,1.3093
68.1,0.88653,1.3094
68.2,0.88605,1.3095
68.3,0.88557,1.3097
68.4,0.8851,1.3098
68.5,0.88462,1.31
68.6,0.88415,1.3101
68.7,0.88368,1.3102
68.8,0.88321,1.3104
68.9,0.88273,1.3105
69,0.88226,1.3107
69.1,0.88179,1.3108
69.2,0.88133,1.3109
69.3,0.88086,1.3111
69.4,0.88039,1.3112
69.5,0.87992,1.3113
69.6,0.87946,1.3115
69.7,0.87899,1.3116
69.8,0.87853,1.3117
69.9,0.87807,1.3118
70,0.8776,1.312
70.1,0.87714,1.3121
70.2,0.87668,1.3122
70.3,0.87622,1.3123
70.4,0.87576,1.3125
70.5,0.87531,1.3126
70.6,0.87485,1.3127
70.7,0.87439,1.3128
70.8,0.87394,1.3129
70.9,0.87348,1.313
71,0.87303,1.3131
71.1,0.87258,1.3133
71.2,0.87212,1.3134
71.3,0.87167,1.3135
71.4,0.87122,1.3136
71.5,0.87077,1.3137
71.6,0.87033,1.3138
71.7,0.86988,1.3139
71.8,0.86942,1.314
71.9,0.86897,1.3141
72,0.86851,1.3142
72.1,0.86806,1.3143
72.2,0.8676,1.3144
72.3,0.86715,1.3145
72.4,0.86669,1.3146
72.5,0.86624,1.3147
72.6,0.86579,1.3148
72.7,0.86533,1.3149
72.8,0.86488,1.3149
72.9,0.86443,1.315
73,0.86398,1.3151
73.1,0.86353,1.3152
73.2,0.86308,1.3153
73.3,0.86263,1.3154
73.4,0.86218,1.3155
73.5,0.86173,1.3155
73.6,0.86129,1.3156
73.7,0.86084,1.3157
73.8,0.86039,1.3158
73.9,0.85995,1.3159
74,0.8595,1.3159
74.1,0.85905,1.316
74.2,0.85861,1.3161
74.3,0.85817,1.3162
74.4,0.85772,1.3162
74.5,0.85728,1.3163
74.6,0.85684,1.3164
74.7,0.85639,1.3165
74.8,0.85595,1.3165
74.9,0.85551,1.3166
75,0.85507,1.3167
75.1,0.85463,1.3167
75.2,0.85419,1.3168
75.3,0.85375,1.3169
75.4,0.85331,1.3169
75.5,0.85287,1.317
75.6,0.85244,1.317
75.7,0.852,1.3171
75.8,0.85156,1.3172
75.9,0.85113,1.3172
76,0.85069,1.3173
76.1,0.85026,1.3173
76.2,0.84982,1.3174
76.3,0.84939,1.3174
76.4,0.84895,1.3175
76.5,0.84852,1.3175
76.6,0.84809,1.3176
76.7,0.84766,1.3176
76.8,0.84723,1.3177
76.9,0.84679,1.3177
77,0.84636,1.3178
77.1,0.84593,1.3178
77.2,0.8455,1.3179
77.3,0.84507,1.3179
77.4,0.84465,1.3179
77.5,0.84422,1.318
77.6,0.84379,1.318
77.7,0.84336,1.3181
77.8,0.84294,1.3181
77.9,0.84251,1.3181
78,0.84209,1.3182
78.1,0.84166,1.3182
78.2,0.84124,1.3182
78.3,0.84081,1.3183
78.4,0.84039,1.3183
78.5,0.83997,1.3183
78.6,0.83954,1.3184
78.7,0.83912,1.3184
78.8,0.8387,1.3184
78.9,0.83828,1.3185
79,0.83786,1.3185
79.1,0.83744,1.3185
79.2,0.83702,1.3186
79.3,0.8366,1.3186
79.4,0.83617,1.3186
79.5,0.83575,1.3186
79.6,0.83532,1.3186
79.7,0.83489,1.3187
79.8,0.83447,1.3187
79.9,0.83404,1.3187
80,0.83362,1.3187
80.1,0.83319,1.3187
80.2,0.83277,1.3188
80.3,0.83235,1.3188
80.4,0.83192,1.3188
80.5,0.8315,1.3188
80.6,0.83107,1.3188
80.7,0.83065,1.3188
80.8,0.83023,1.3188
80.9,0.82981,1.3188
81,0.82938,1.3189
81.1,0.82896,1.3189
81.2,0.82854,1.3189
81.3,0.82812,1.3189
81.4,0.8277,1.3189
81.5,0.82728,1.3189
81.6,0.82686,1.3189
81.7,0.82644,1.3189
81.8,0.82602,1.3189
81.9,0.8256,1.3189
82,0.82518,1.3189
82.1,0.82476,1.3189
82.2,0.82434,1.3189
82.3,0.82392,1.3189
82.4,0.8235,1.3189
82.5,0.82309,1.3189
82.6,0.82267,1.3189
82.7,0.82225,1.3189
82.8,0.82183,1.3189
82.9,0.82142,1.3189
83,0.821,1.3189
83.1,0.82058,1.3189
83.2,0.82017,1.3189
83.3,0.81975,1.3188
83.4,0.81934,1.3188
83.5,0.81892,1.3188
83.6,0.81851,1.3188
83.7,0.81809,1.3188
83.8,0.81768,1.3188
83.9,0.81727,1.3188
84,0.81685,1.3188
84.1,0.81644,1.3187
84.2,0.81603,1.3187
84.3,0.81561,1.3187
84.4,0.8152,1.3187
84.5,0.81479,1.3187
84.6,0.81438,1.3187
84.7,0.81397,1.3186
84.8,0.81355,1.3186
84.9,0.81314,1.3186
85,0.81273,1.3186
85.1,0.81232,1.3185
85.2,0.81191,1.3185
85.3,0.8115,1.3185
85.4,0.81109,1.3185
85.5,0.81068,1.3184
85.6,0.81028,1.3184
85.7,0.80987,1.3184
85.8,0.80946,1.3184
85.9,0.80905,1.3183
86,0.80864,1.3183
86.1,0.80823,1.3183
86.2,0.80783,1.3182
86.3,0.80742,1.3182
86.4,0.80701,1.3182
86.5,0.80661,1.3181
86.6,0.8062,1.3181
86.7,0.8058,1.3181
86.8,0.80539,1.318
86.9,0.80498,1.318
87,0.80457,1.318
87.1,0.80416,1.3179
87.2,0.80375,1.3179
87.3,0.80334,1.3178
87.4,0.80293,1.3178
87.5,0.80252,1.3178
87.6,0.80211,1.3177
87.7,0.8017,1.3177
87.8,0.80129,1.3176
87.9,0.80088,1.3176
88,0.80047,1.3175
88.1,0.80006,1.3175
88.2,0.79965,1.3175
88.3,0.79924,1.3174
88.4,0.79883,1.3174
88.5,0.79842,1.3173
88.6,0.79801,1.3173
88.7,0.79761,1.3172
88.8,0.7972,1.3172
88.9,0.79679,1.3171
89,0.79638,1.3171
89.1,0.79597,1.317
89.2,0.79556,1.317
89.3,0.79516,1.3169
89.4,0.79475,1.3169
89.5,0.79434,1.3168
89.6,0.79393,1.3168
89.7,0.79353,1.3167
89.8,0.79312,1.3166
89.9,0.79271,1.3166
90,0.7923,1.3165
90.1,0.7919,1.3165
90.2,0.79149,1.3164
90.3,0.79108,1.3164
90.4,0.79068,1.3163
90.5,0.79027,1.3162
90.6,0.78987,1.3162
90.7,0.78946,1.3161
90.8,0.78905,1.3161
90.9,0.78865,1.316
91,0.78824,1.3159
91.1,0.78784,1.3159
91.2,0.78743,1.3158
91.3,0.78703,1.3157
91.4,0.78662,1.3157
91.5,0.78622,1.3156
91.6,0.78581,1.3155
91.7,0.78541,1.3155
91.8,0.785,1.3154
91.9,0.7846,1.3153
92,0.78419,1.3153
92.1,0.78379,1.3152
92.2,0.78338,1.3151
92.3,0.78298,1.3151
92.4,0.78258,1.315
92.5,0.78217,1.3149
92.6,0.78177,1.3149
92.7,0.78137,1.3148
92.8,0.78096,1.3147
92.9,0.78056,1.3146
93,0.78016,1.3146
93.1,0.77975,1.3145
93.2,0.77935,1.3144
93.3,0.77895,1.3143
93.4,0.77855,1.3143
93.5,0.77814,1.3142
93.6,0.77774,1.3141
93.7,0.77734,1.314
93.8,0.77694,1.314
93.9,0.77654,1.3139
94,0.77613,1.3138
94.1,0.77573,1.3137
94.2,0.77533,1.3136
94.3,0.77493,1.3136
94.4,0.77453,1.3135
94.5,0.77412,1.3134
94.6,0.77372,1.3133
94.7,0.77332,1.3132
94.8,0.77291,1.3132
94.9,0.77251,1.3131
95,0.7721,1.313
95.1,0.7717,1.3129
95.2,0.7713,1.3128
95.3,0.77089,1.3127
95.4,0.77049,1.3127
95.5,0.77008,1.3126
95.6,0.76968,1.3125
95.7,0.76928,1.3124
95.8,0.76887,1.3123
95.9,0.76847,1.3122
96,0.76807,1.3121
96.1,0.76766,1.3121
96.2,0.76726,1.312
96.3,0.76685,1.3119
96.4,0.76645,1.3118
96.5,0.76605,1.3117
96.6,0.76564,1.3116
96.7,0.76524,1.3115
96.8,0.76484,1.3114
96.9,0.76443,1.3113
97,0.76403,1.3112
97.1,0.76363,1.3112
97.2,0.76322,1.3111
97.3,0.76282,1.311
97.4,0.76242,1.3109
97.5,0.76202,1.3108
97.6,0.76161,1.3107
97.7,0.76121,1.3106
97.8,0.76081,1.3105
97.9,0.7604,1.3104
98,0.76,1.3103
98.1,0.7596,1.3102
98.2,0.7592,1.3101
98.3,0.75879,1.31
98.4,0.75839,1.3099
98.5,0.75799,1.3098
98.6,0.75759,1.3097
98.7,0.75718,1.3096
98.8,0.75678,1.3095
98.9,0.75638,1.3094
99,0.75598,1.3093
99.1,0.75557,1.3092
99.2,0.75517,1.3091
99.3,0.75477,1.309
99.4,0.75437,1.3089
99.5,0.75397,1.3088
99.6,0.75356,1.3087
99.7,0.75316,1.3086
99.8,0.75276,1.3085
99.9,0.75236,1.3084
100,0.75196,1.3083
100.1,0.75155,1.3082
100.2,0.75115,1.3081
100.3,0.75075,1.3079
100.4,0.75035,1.3078
100.5,0.74995,1.3077
100.6,0.74955,1.3076
100.7,0.74915,1.3075
100.8,0.74874,1.3074
100.9,0.74834,1.3073
