Time (min),wt,mko,tko
74.8,1.3894,2.1321,0.94374
74.9,1.3889,2.1308,0.9433
75,1.3885,2.1295,0.94286
75.1,1.388,2.1283,0.94242
75.2,1.3876,2.127,0.94198
75.3,1.3871,2.1257,0.94154
75.4,1.3867,2.1245,0.9411
75.5,1.3862,2.1232,0.94066
75.6,1.3857,2.122,0.94022
75.7,1.3853,2.1208,0.93979
75.8,1.3848,2.1196,0.93935
75.9,1.3844,2.1184,0.93891
76,1.3839,2.1172,0.93848
76.1,1.3835,2.116,0.93804
76.2,1.383,2.1148,0.93761
76.3,1.3826,2.1137,0.93717
76.4,1.3821,2.1125,0.93674
76.5,1.3816,2.1114,0.93631
76.6,1.3812,2.1103,0.93587
76.7,1.3807,2.1091,0.93544
76.8,1.3803,2.108,0.93501
76.9,1.3798,2.1069,0.93458
77,1.3794,2.1058,0.93416
77.1,1.3789,2.1047,0.93373
77.2,1.3785,2.1036,0.9333
77.3,1.378,2.1026,0.93288
77.4,1.3775,2.1015,0.93245
77.5,1.3771,2.1004,0.93203
77.6,1.3766,2.0994,0.9316
77.7,1.3762,2.0983,0.93118
77.8,1.3757,2.0973,0.93076
77.9,1.3753,2.0962,0.93034
78,1.3748,2.0952,0.92992
78.1,1.3744,2.0941,0.92951
78.2,1.3739,2.0931,0.92907
78.3,1.3734,2.092,0.92864
78.4,1.373,2.091,0.9282
78.5,1.3725,2.09,0.92777
78.6,1.3721,2.089,0.92733
78.7,1.3716,2.088,0.92689
78.8,1.3712,2.087,0.92646
78.9,1.3707,2.086,0.92602
79,1.3702,2.085,0.92559
79.1,1.3698,2.084,0.92515
79.2,1.3693,2.083,0.92472
79.3,1.3689,2.0821,0.92428
79.4,1.3684,2.0811,0.92385
79.5,1.368,2.0802,0.92341
79.6,1.3675,2.0792,0.92298
79.7,1.3671,2.0783,0.92254
79.8,1.3666,2.0774,0.92211
79.9,1.3661,2.0764,0.92168
80,1.3657,2.0755,0.92124
80.1,1.3652,2.0746,0.92081
80.2,1.3647,2.0737,0.92038
80.3,1.3643,2.0728,0.91994
80.4,1.3638,2.0719,0.91951
80.5,1.3633,2.071,0.91908
80.6,1.3629,2.0702,0.91864
80.7,1.3624,2.0693,0.91821
80.8,1.3619,2.0684,0.91778
80.9,1.3615,2.0676,0.91735
81,1.361,2.0667,0.91691
81.1,1.3605,2.0658,0.91648
81.2,1.3601,2.065,0.91605
81.3,1.3596,2.0641,0.91562
81.4,1.3591,2.0632,0.91519
81.5,1.3586,2.0624,0.91476
81.6,1.3582,2.0615,0.91433
81.7,1.3577,2.0607,0.9139
81.8,1.3572,2.0599,0.91347
81.9,1.3568,2.059,0.91304
82,1.3563,2.0582,0.91261
82.1,1.3558,2.0574,0.91218
82.2,1.3554,2.0566,0.91175
82.3,1.3549,2.0558,0.91132
82.4,1.3544,2.055,0.91089
82.5,1.354,2.0542,0.91047
82.6,1.3535,2.0534,0.91004
82.7,1.353,2.0526,0.90961
82.8,1.3525,2.0518,0.90918
82.9,1.3521,2.051,0.90876
83,1.3516,2.0502,0.90833
83.1,1.3511,2.0495,0.90791
83.2,1.3507,2.0487,0.90748
83.3,1.3502,2.0479,0.90705
83.4,1.3497,2.0472,0.90663
83.5,1.3493,2.0464,0.9062
83.6,1.3488,2.0457,0.90577
83.7,1.3483,2.0449,0.90534
83.8,1.3479,2.0442,0.90491
83.9,1.3474,2.0435,0.90448
84,1.3469,2.0427,0.90405
84.1,1.3465,2.042,0.90362
84.2,1.346,2.0413,0.90318
84.3,1.3455,2.0406,0.90275
84.4,1.345,2.0399,0.90232
84.5,1.3446,2.0392,0.90189
84.6,1.3441,2.0385,0.90146
84.7,1.3436,2.0378,0.90103
84.8,1.3432,2.0371,0.90059
84.9,1.3427,2.0364,0.90016
85,1.3422,2.0357,0.89973
85.1,1.3418,2.035,0.8993
85.2,1.3413,2.0343,0.89887
85.3,1.3408,2.0336,0.89843
85.4,1.3404,2.0329,0.898
85.5,1.3399,2.0322,0.89757
85.6,1.3394,2.0316,0.89714
85.7,1.3389,2.0309,0.8967
85.8,1.3385,2.0302,0.89627
85.9,1.338,2.0296,0.89584
86,1.3375,2.0289,0.89541
86.1,1.3371,2.0283,0.89497
86.2,1.3366,2.0276,0.89454
86.3,1.3361,2.027,0.89411
86.4,1.3356,2.0263,0.89368
86.5,1.3351,2.0257,0.89324
86.6,1.3347,2.025,0.89281
86.7,1.3342,2.0244,0.89238
86.8,1.3337,2.0237,0.89194
86.9,1.3332,2.0231,0.89151
87,1.3327,2.0225,0.89108
87.1,1.3322,2.0219,0.89064
87.2,1.3318,2.0212,0.89021
87.3,1.3313,2.0206,0.88978
87.4,1.3308,2.02,0.88934
87.5,1.3303,2.0194,0.88891
87.6,1.3298,2.0188,0.88847
87.7,1.3294,2.0181,0.88804
87.8,1.3289,2.0175,0.88761
87.9,1.3284,2.0169,0.88717
88,1.3279,2.0163,0.88674
88.1,1.3274,2.0157,0.8863
88.2,1.3269,2.0151,0.88587
88.3,1.3265,2.0145,0.88543
88.4,1.326,2.0139,0.885
88.5,1.3255,2.0133,0.88456
88.6,1.325,2.0127,0.88413
88.7,1.3245,2.0121,0.88369
88.8,1.3241,2.0116,0.88326
88.9,1.3236,2.011,0.88282
89,1.3231,2.0104,0.88239
89.1,1.3226,2.0098,0.88195
89.2,1.3221,2.0092,0.88152
89.3,1.3216,2.0086,0.88108
89.4,1.3212,2.0081,0.88065
89.5,1.3207,2.0075,0.88021
89.6,1.3202,2.0069,0.87978
89.7,1.3197,2.0063,0.87934
89.8,1.3192,2.0058,0.87891
89.9,1.3187,2.0052,0.87847
90,1.3183,2.0047,0.87804
90.1,1.3178,2.0041,0.8776
90.2,1.3173,2.0036,0.87717
90.3,1.3168,2.003,0.87673
90.4,1.3163,2.0025,0.8763
90.5,1.3159,2.0019,0.87586
90.6,1.3154,2.0014,0.87543
90.7,1.3149,2.0009,0.87499
90.8,1.3144,2.0003,0.87456
90.9,1.3139,1.9998,0.87412
91,1.3134,1.9993,0.87368
91.1,1.313,1.9987,0.87325
91.2,1.3125,1.9982,0.87281
91.3,1.312,1.9977,0.87238
91.4,1.3115,1.9971,0.87194
91.5,1.311,1.9966,0.8715
91.6,1.3106,1.9961,0.87107
91.7,1.3101,1.9956,0.87063
91.8,1.3096,1.995,0.8702
91.9,1.3091,1.9945,0.86976
92,1.3086,1.994,0.86932
92.1,1.3081,1.9935,0.86889
92.2,1.3077,1.993,0.86845
92.3,1.3072,1.9925,0.86801
92.4,1.3067,1.992,0.86757
92.5,1.3062,1.9914,0.86714
92.6,1.3057,1.9909,0.8667
92.7,1.3052,1.9904,0.86626
92.8,1.3047,1.9899,0.86583
92.9,1.3042,1.9894,0.86539
93,1.3037,1.9889,0.86495
93.1,1.3033,1.9884,0.86451
93.2,1.3028,1.9879,0.86408
93.3,1.3023,1.9874,0.86364
93.4,1.3018,1.9869,0.8632
93.5,1.3013,1.9864,0.86276
93.6,1.3008,1.9859,0.86232
93.7,1.3003,1.9854,0.86189
93.8,1.2998,1.9849,0.86145
93.9,1.2993,1.9844,0.86101
94,1.2988,1.984,0.86057
94.1,1.2983,1.9835,0.86013
94.2,1.2979,1.983,0.85969
94.3,1.2974,1.9825,0.85926
94.4,1.2969,1.982,0.85882
94.5,1.2964,1.9815,0.85838
94.6,1.2959,1.981,0.85795
94.7,1.2954,1.9805,0.85751
94.8,1.2949,1.98,0.85707
94.9,1.2944,1.9796,0.85663
95,1.2939,1.9791,0.8562
95.1,1.2934,1.9786,0.85576
95.2,1.2929,1.9781,0.85532
95.3,1.2924,1.9776,0.85489
95.4,1.2919,1.9772,0.85445
95.5,1.2914,1.9767,0.85401
95.6,1.2909,1.9762,0.85357
95.7,1.2904,1.9758,0.85314
95.8,1.29,1.9753,0.8527
95.9,1.2895,1.9748,0.85226
96,1.289,1.9744,0.85182
96.1,1.2885,1.9739,0.85139
96.2,1.288,1.9735,0.85095
96.3,1.2875,1.973,0.85051
96.4,1.287,1.9726,0.85008
96.5,1.2865,1.9721,0.84964
96.6,1.286,1.9716,0.8492
96.7,1.2855,1.9712,0.84876
96.8,1.285,1.9707,0.84833
96.9,1.2845,1.9703,0.84789
97,1.284,1.9698,0.84745
97.1,1.2835,1.9694,0.84702
97.2,1.283,1.9689,0.84658
97.3,1.2825,1.9685,0.84614
97.4,1.282,1.968,0.84571
97.5,1.2815,1.9676,0.84527
97.6,1.281,1.9671,0.84483
97.7,1.2805,1.9667,0.84439
97.8,1.28,1.9663,0.84396
97.9,1.2795,1.9658,0.84352
98,1.279,1.9654,0.84308
98.1,1.2785,1.9649,0.84265
98.2,1.278,1.9645,0.84221
98.3,1.2775,1.9641,0.84177
98.4,1.277,1.9636,0.84134
98.5,1.2765,1.9632,0.8409
98.6,1.276,1.9627,0.84046
98.7,1.2755,1.9623,0.84003
98.8,1.275,1.9619,0.83959
98.9,1.2745,1.9614,0.83915
99,1.274,1.961,0.83872
99.1,1.2735,1.9606,0.83828
99.2,1.273,1.9601,0.83784
99.3,1.2725,1.9597,0.83741
99.4,1.272,1.9593,0.83697
99.5,1.2715,1.9588,0.83653
99.6,1.271,1.9584,0.8361
99.7,1.2705,1.958,0.83566
99.8,1.27,1.9575,0.83523
99.9,1.2695,1.9571,0.83479
100,1.269,1.9567,0.83436
100.1,1.2685,1.9562,0.83392
100.2,1.2679,1.9558,0.83349
100.3,1.2674,1.9554,0.83305
100.4,1.2669,1.9549,0.83261
100.5,1.2664,1.9545,0.83218
100.6,1.2659,1.9541,0.83174
100.7,1.2654,1.9537,0.83131
100.8,1.2649,1.9532,0.83087
100.9,1.2644,1.9528,0.83044
101,1.2639,1.9524,0.83
101.1,1.2634,1.952,0.82957
101.2,1.2629,1.9516,0.82913
101.3,1.2624,1.9511,0.8287
101.4,1.2619,1.9507,0.82826
101.5,1.2614,1.9503,0.82783
101.6,1.2609,1.9499,0.82739
101.7,1.2604,1.9495,0.82696
101.8,1.2598,1.9491,0.82652
101.9,1.2593,1.9487,0.82609
102,1.2588,1.9483,0.82565
102.1,1.2583,1.9478,0.82522
102.2,1.2578,1.9474,0.82478
102.3,1.2573,1.947,0.82435
102.4,1.2568,1.9466,0.82391
102.5,1.2563,1.9462,0.82348
102.6,1.2558,1.9458,0.82304
102.7,1.2553,1.9454,0.82261
102.8,1.2548,1.945,0.82217
102.9,1.2542,1.9446,0.82174
103,1.2537,1.9442,0.8213
103.1,1.2532,1.9438,0.82087
103.2,1.2527,1.9434,0.82043
103.3,1.2522,1.943,0.82
103.4,1.2517,1.9426,0.81956
103.5,1.2512,1.9422,0.81913
103.6,1.2507,1.9418,0.81869
103.7,1.2502,1.9414,0.81826
103.8,1.2496,1.941,0.81782
103.9,1.2491,1.9406,0.81739
104,1.2486,1.9402,0.81695
104.1,1.2481,1.9398,0.81652
104.2,1.2476,1.9394,0.81609
104.3,1.2471,1.939,0.81565
104.4,1.2466,1.9386,0.81522
104.5,1.2461,1.9382,0.81478
104.6,1.2455,1.9378,0.81435
104.7,1.245,1.9374,0.81391
104.8,1.2445,1.937,0.81348
104.9,1.244,1.9366,0.81304
105,1.2435,1.9362,0.81261
105.1,1.243,1.9358,0.81217
105.2,1.2425,1.9354,0.81174
105.3,1.2419,1.935,0.81131
105.4,1.2414,1.9346,0.81087
105.5,1.2409,1.9342,0.81044
105.6,1.2404,1.9338,0.81
105.7,1.2399,1.9334,0.80957
105.8,1.2394,1.933,0.80913
105.9,1.2388,1.9326,0.8087
106,1.2383,1.9322,0.80826
106.1,1.2378,1.9318,0.80783
106.2,1.2373,1.9314,0.8074
106.3,1.2368,1.9311,0.80696
106.4,1.2363,1.9307,0.80653
106.5,1.2357,1.9303,0.80609
106.6,1.2352,1.9299,0.80566
106.7,1.2347,1.9295,0.80523
106.8,1.2342,1.9291,0.80479
106.9,1.2337,1.9287,0.80436
107,1.2331,1.9284,0.80392
107.1,1.2326,1.928,0.80349
107.2,1.2321,1.9276,0.80305
107.3,1.2316,1.9272,0.80262
107.4,1.2311,1.9268,0.80219
107.5,1.2305,1.9264,0.80175
107.6,1.23,1.9261,0.80132
107.7,1.2295,1.9257,0.80088
107.8,1.229,1.9253,0.80045
107.9,1.2285,1.9249,0.80002
108,1.2279,1.9245,0.79958
108.1,1.2274,1.9241,0.79915
108.2,1.2269,1.9238,0.79871
108.3,1.2264,1.9234,0.79828
108.4,1.2259,1.923,0.79785
108.5,1.2253,1.9226,0.79741
108.6,1.2248,1.9222,0.79698
108.7,1.2243,1.9219,0.79655
108.8,1.2238,1.9215,0.79611
108.9,1.2232,1.9211,0.79568
109,1.2227,1.9207,0.79524
109.1,1.2222,1.9204,0.79481
109.2,1.2217,1.92,0.79438
109.3,1.2211,1.9196,0.79394
109.4,1.2206,1.9192,0.79351
109.5,1.2201,1.9189,0.79308
109.6,1.2196,1.9185,0.79264
109.7,1.219,1.9181,0.79221
109.8,1.2185,1.9177,0.79178
109.9,1.218,1.9174,0.79134
110,1.2175,1.917,0.79091
110.1,1.2169,1.9166,0.79047
110.2,1.2164,1.9162,0.79004
110.3,1.2159,1.9159,0.78961
110.4,1.2154,1.9155,0.78917
110.5,1.2148,1.9151,0.78874
110.6,1.2143,1.9147,0.78831
110.7,1.2138,1.9144,0.78787
110.8,1.2133,1.914,0.78744
110.9,1.2127,1.9136,0.78701
111,1.2122,1.9132,0.78657
111.1,1.2117,1.9129,0.78614
111.2,1.2111,1.9125,0.78571
111.3,1.2106,1.9121,0.78527
111.4,1.2101,1.9118,0.78484
111.5,1.2096,1.9114,0.78441
111.6,1.209,1.911,0.78397
111.7,1.2085,1.9107,0.78354
111.8,1.208,1.9103,0.78311
111.9,1.2074,1.9099,0.78267
112,1.2069,1.9095,0.78224
112.1,1.2064,1.9092,0.78181
112.2,1.2059,1.9088,0.78138
112.3,1.2053,1.9085,0.78094
112.4,1.2048,1.9081,0.78051
112.5,1.2043,1.9077,0.78008
112.6,1.2037,1.9074,0.77965
112.7,1.2032,1.907,0.77921
112.8,1.2027,1.9066,0.77878
112.9,1.2021,1.9063,0.77835
113,1.2016,1.9059,0.77792
113.1,1.2011,1.9055,0.77748
113.2,1.2005,1.9052,0.77705
113.3,1.2,1.9048,0.77662
113.4,1.1995,1.9044,0.77619
113.5,1.1989,1.9041,0.77575
113.6,1.1984,1.9037,0.77532
113.7,1.1979,1.9034,0.77489
113.8,1.1973,1.903,0.77446
113.9,1.1968,1.9026,0.77402
114,1.1963,1.9023,0.77359
114.1,1.1957,1.9019,0.77316
114.2,1.1952,1.9016,0.77273
114.3,1.1947,1.9012,0.7723
114.4,1.1941,1.9008,0.77186
114.5,1.1936,1.9005,0.77143
114.6,1.1931,1.9001,0.771
114.7,1.1925,1.8998,0.77057
114.8,1.192,1.8994,0.77014
114.9,1.1915,1.899,0.7697
115,1.1909,1.8987,0.76927
115.1,1.1904,1.8983,0.76884
115.2,1.1898,1.898,0.76841
115.3,1.1893,1.8976,0.76798
115.4,1.1888,1.8972,0.76754
115.5,1.1882,1.8969,0.76711
115.6,1.1877,1.8965,0.76668
115.7,1.1872,1.8962,0.76625
115.8,1.1866,1.8958,0.76582
115.9,1.1861,1.8955,0.76539
116,1.1855,1.8951,0.76495
116.1,1.185,1.8947,0.76452
116.2,1.1845,1.8944,0.76409
116.3,1.1839,1.894,0.76366
116.4,1.1834,1.8937,0.76323
116.5,1.1828,1.8933,0.7628
116.6,1.1823,1.893,0.76236
116.7,1.1818,1.8926,0.76193
116.8,1.1812,1.8922,0.7615
116.9,1.1807,1.8919,0.76107
117,1.1801,1.8915,0.76064
117.1,1.1796,1.8912,0.76021
117.2,1.1791,1.8908,0.75978
117.3,1.1785,1.8905,0.75934
117.4,1.178,1.8901,0.75891
117.5,1.1774,1.8898,0.75848
117.6,1.1769,1.8894,0.75805
117.7,1.1764,1.889,0.75762
117.8,1.1758,1.8887,0.75719
117.9,1.1753,1.8883,0.75676
118,1.1747,1.888,0.75633
118.1,1.1742,1.8876,0.75589
118.2,1.1736,1.8873,0.75546
118.3,1.1731,1.8869,0.75503
118.4,1.1726,1.8866,0.7546
118.5,1.172,1.8862,0.75417
118.6,1.1715,1.8859,0.75374
118.7,1.1709,1.8855,0.75331
118.8,1.1704,1.8851,0.75288
118.9,1.1698,1.8848,0.75245
119,1.1693,1.8844,0.75202
119.1,1.1687,1.8841,0.75159
119.2,1.1682,1.8837,0.75115
119.3,1.1677,1.8834,0.75072
119.4,1.1671,1.883,0.75029
119.5,1.1666,1.8827,0.74986
119.6,1.166,1.8823,0.74943
119.7,1.1655,1.882,0.749
119.8,1.1649,1.8816,0.74857
119.9,1.1644,1.8813,0.74814
120,1.1638,1.8809,0.74771
