Time (min),wt,mko,tko
42.7,0.29397,0.17474,0.029828
42.8,0.29541,0.17509,0.029947
42.9,0.29684,0.17544,0.030066
43,0.29829,0.17579,0.030185
43.1,0.29973,0.17614,0.030304
43.2,0.30118,0.17649,0.030424
43.3,0.30263,0.17684,0.030544
43.4,0.30409,0.17719,0.030664
43.5,0.30555,0.17754,0.030784
43.6,0.30701,0.17789,0.030904
43.7,0.30848,0.17823,0.031025
43.8,0.30995,0.17858,0.031146
43.9,0.31142,0.17893,0.031267
44,0.3129,0.17928,0.031388
44.1,0.31437,0.17962,0.03151
44.2,0.31586,0.17997,0.031631
44.3,0.31734,0.18032,0.031753
44.4,0.31883,0.18066,0.031875
44.5,0.32032,0.18101,0.031997
44.6,0.32181,0.18136,0.03212
44.7,0.32331,0.1817,0.032243
44.8,0.32481,0.18205,0.032365
44.9,0.32631,0.18239,0.032488
45,0.32782,0.18274,0.032611
45.1,0.32933,0.18308,0.032735
45.2,0.33084,0.18343,0.032858
45.3,0.33235,0.18377,0.032982
45.4,0.33387,0.18412,0.033106
45.5,0.33539,0.18446,0.03323
45.6,0.33691,0.18481,0.033354
45.7,0.33843,0.18515,0.033478
45.8,0.33996,0.18549,0.033602
45.9,0.34149,0.18584,0.033727
46,0.34302,0.18618,0.033852
46.1,0.34455,0.18652,0.033977
46.2,0.34609,0.18686,0.034102
46.3,0.34763,0.18721,0.034227
46.4,0.34917,0.18755,0.034352
46.5,0.35071,0.18789,0.034477
46.6,0.35226,0.18823,0.034603
46.7,0.35381,0.18857,0.034728
46.8,0.35535,0.18891,0.034854
46.9,0.35691,0.18926,0.03498
47,0.35846,0.1896,0.035106
47.1,0.36001,0.18994,0.035232
47.2,0.36157,0.19028,0.035358
47.3,0.36313,0.19062,0.035485
47.4,0.36469,0.19096,0.035611
47.5,0.36626,0.1913,0.035738
47.6,0.36782,0.19164,0.035864
47.7,0.36939,0.19197,0.035991
47.8,0.37095,0.19231,0.036118
47.9,0.37252,0.19265,0.036245
48,0.3741,0.19299,0.036372
48.1,0.37567,0.19333,0.036499
48.2,0.37724,0.19367,0.036626
48.3,0.37882,0.194,0.036753
48.4,0.3804,0.19434,0.03688
48.5,0.38197,0.19468,0.037007
48.6,0.38356,0.19501,0.037135
48.7,0.38514,0.19535,0.037262
48.8,0.38672,0.19569,0.03739
48.9,0.3883,0.19602,0.037517
49,0.38989,0.19636,0.037645
49.1,0.39148,0.19669,0.037773
49.2,0.39306,0.19703,0.037901
49.3,0.39465,0.19737,0.038028
49.4,0.39624,0.1977,0.038156
49.5,0.39783,0.19803,0.038284
49.6,0.39943,0.19837,0.038412
49.7,0.40102,0.1987,0.03854
49.8,0.40261,0.19904,0.038668
49.9,0.40421,0.19937,0.038796
50,0.4058,0.1997,0.038924
50.1,0.4074,0.20004,0.039052
50.2,0.409,0.20037,0.03918
50.3,0.41059,0.2007,0.039308
50.4,0.41219,0.20103,0.039436
50.5,0.41379,0.20137,0.039564
50.6,0.41539,0.2017,0.039692
50.7,0.41699,0.20203,0.039821
50.8,0.41859,0.20236,0.039949
50.9,0.42019,0.20269,0.040077
51,0.4218,0.20302,0.040205
51.1,0.4234,0.20335,0.040333
51.2,0.425,0.20368,0.040461
51.3,0.4266,0.20401,0.040589
51.4,0.42821,0.20434,0.040718
51.5,0.42981,0.20467,0.040846
51.6,0.43142,0.205,0.040974
51.7,0.43302,0.20533,0.041102
51.8,0.43462,0.20566,0.04123
51.9,0.43623,0.20599,0.041358
52,0.43783,0.20632,0.041486
52.1,0.43944,0.20664,0.041614
52.2,0.44104,0.20697,0.041742
52.3,0.44265,0.2073,0.04187
52.4,0.44425,0.20763,0.041998
52.5,0.44586,0.20795,0.042126
52.6,0.44746,0.20828,0.042253
52.7,0.44907,0.20861,0.042381
52.8,0.45067,0.20893,0.042509
52.9,0.45228,0.20926,0.042637
53,0.45388,0.20958,0.042764
53.1,0.45548,0.20991,0.042892
53.2,0.45709,0.21023,0.043019
53.3,0.45869,0.21056,0.043147
53.4,0.46029,0.21088,0.043274
53.5,0.46189,0.21121,0.043402
53.6,0.4635,0.21153,0.043529
53.7,0.4651,0.21185,0.043656
53.8,0.4667,0.21218,0.043783
53.9,0.4683,0.2125,0.043911
54,0.4699,0.21282,0.044038
54.1,0.4715,0.21314,0.044165
54.2,0.4731,0.21346,0.044292
54.3,0.4747,0.21379,0.044418
54.4,0.47629,0.21411,0.044545
54.5,0.47789,0.21443,0.044672
54.6,0.47949,0.21475,0.044798
54.7,0.48108,0.21507,0.044925
54.8,0.48267,0.21539,0.045051
54.9,0.48427,0.21571,0.045178
55,0.48586,0.21603,0.045304
55.1,0.48745,0.21635,0.04543
55.2,0.48904,0.21667,0.045556
55.3,0.49063,0.21698,0.045682
55.4,0.49222,0.2173,0.045808
55.5,0.49381,0.21762,0.045934
55.6,0.4954,0.21794,0.04606
55.7,0.49698,0.21825,0.046185
55.8,0.49857,0.21857,0.046311
55.9,0.50015,0.21889,0.046436
56,0.50174,0.2192,0.046562
56.1,0.50332,0.21952,0.046687
56.2,0.5049,0.21984,0.046812
56.3,0.50648,0.22015,0.046937
56.4,0.50805,0.22047,0.047062
56.5,0.50963,0.22078,0.047187
56.6,0.51121,0.22109,0.047311
56.7,0.51278,0.22141,0.047436
56.8,0.51435,0.22172,0.04756
56.9,0.51592,0.22203,0.047685
57,0.51749,0.22235,0.047809
57.1,0.51906,0.22266,0.047933
57.2,0.52063,0.22297,0.048057
57.3,0.52219,0.22328,0.048181
57.4,0.52376,0.22359,0.048304
57.5,0.52532,0.22391,0.048428
57.6,0.52688,0.22422,0.048552
57.7,0.52844,0.22453,0.048675
57.8,0.53,0.22484,0.048798
57.9,0.53155,0.22515,0.048921
58,0.53311,0.22545,0.049044
58.1,0.53466,0.22576,0.049167
58.2,0.53621,0.22607,0.04929
58.3,0.53776,0.22638,0.049412
58.4,0.53931,0.22669,0.049535
58.5,0.54086,0.22699,0.049657
58.6,0.5424,0.2273,0.049779
58.7,0.54394,0.22761,0.049901
58.8,0.54548,0.22791,0.050023
58.9,0.54702,0.22822,0.050145
59,0.54856,0.22853,0.050266
