Time (min),wt,mko,tko
24.5,0.13389,0.016418,0.054933
24.6,0.13533,0.016544,0.055514
24.7,0.13678,0.016671,0.056098
24.8,0.13823,0.0168,0.056684
24.9,0.13969,0.016931,0.057272
25,0.14116,0.017063,0.057863
25.1,0.14264,0.017197,0.058456
25.2,0.14412,0.017332,0.059051
25.3,0.14561,0.017469,0.059648
25.4,0.14711,0.017608,0.060248
25.5,0.14862,0.017748,0.06085
25.6,0.15013,0.01789,0.061454
25.7,0.15166,0.018034,0.06206
25.8,0.15318,0.018179,0.062668
25.9,0.15472,0.018326,0.063279
26,0.15627,0.018475,0.063891
26.1,0.15782,0.018625,0.064506
26.2,0.15938,0.018778,0.065122
26.3,0.16095,0.018932,0.065741
26.4,0.16252,0.019088,0.066361
26.5,0.1641,0.019246,0.066984
26.6,0.16569,0.019406,0.067608
26.7,0.16729,0.019567,0.068235
26.8,0.16889,0.019731,0.068863
26.9,0.1705,0.019896,0.069493
27,0.17212,0.020063,0.070124
27.1,0.17375,0.020232,0.070758
27.2,0.17538,0.020403,0.071393
27.3,0.17702,0.020576,0.07203
27.4,0.17867,0.02075,0.072669
27.5,0.18032,0.020927,0.07331
27.6,0.18199,0.021106,0.073952
27.7,0.18366,0.021286,0.074596
27.8,0.18533,0.021469,0.075241
27.9,0.18702,0.021654,0.075888
28,0.18871,0.02184,0.076536
28.1,0.19041,0.022029,0.077186
28.2,0.19212,0.022219,0.077838
28.3,0.19383,0.022412,0.078491
28.4,0.19555,0.022607,0.079145
28.5,0.19728,0.022804,0.079801
28.6,0.19901,0.023003,0.080458
28.7,0.20075,0.023204,0.081117
28.8,0.2025,0.023407,0.081777
28.9,0.20426,0.023613,0.082438
29,0.20602,0.02382,0.083101
29.1,0.20779,0.02403,0.083764
29.2,0.20957,0.024242,0.08443
29.3,0.21135,0.024456,0.085096
29.4,0.21314,0.024672,0.085763
29.5,0.21493,0.024891,0.086432
29.6,0.21674,0.025111,0.087101
29.7,0.21855,0.025334,0.087772
29.8,0.22036,0.025559,0.088444
29.9,0.22219,0.025786,0.089117
30,0.22402,0.026015,0.089791
30.1,0.22585,0.026246,0.090466
30.2,0.22769,0.02648,0.091142
30.3,0.22954,0.026716,0.091819
30.4,0.2314,0.026955,0.092497
30.5,0.23326,0.027195,0.093175
30.6,0.23513,0.027438,0.093855
30.7,0.23701,0.027683,0.094536
30.8,0.23889,0.027931,0.095217
30.9,0.24078,0.028181,0.095899
31,0.24267,0.028433,0.096582
31.1,0.24457,0.028688,0.097266
31.2,0.24648,0.028945,0.09795
31.3,0.24838,0.029204,0.098635
31.4,0.2503,0.029466,0.099321
31.5,0.25222,0.02973,0.10001
31.6,0.25414,0.029997,0.10069
31.7,0.25607,0.030266,0.10138
31.8,0.258,0.030538,0.10207
31.9,0.25994,0.030812,0.10276
32,0.26189,0.031089,0.10345
32.1,0.26384,0.031368,0.10414
32.2,0.26579,0.031649,0.10483
32.3,0.26775,0.031931,0.10552
32.4,0.26972,0.032216,0.10621
32.5,0.27169,0.032504,0.1069
32.6,0.27366,0.032793,0.10759
32.7,0.27564,0.033085,0.10828
32.8,0.27763,0.03338,0.10897
32.9,0.27962,0.033677,0.10966
33,0.28161,0.033976,0.11035
33.1,0.28361,0.034278,0.11105
33.2,0.28561,0.034582,0.11174
33.3,0.28761,0.034888,0.11243
33.4,0.28961,0.035197,0.11312
33.5,0.29162,0.035508,0.11382
33.6,0.29362,0.035822,0.11451
33.7,0.29564,0.036138,0.1152
33.8,0.29765,0.036457,0.11589
33.9,0.29967,0.036778,0.11658
34,0.30169,0.037102,0.11728
34.1,0.30371,0.037428,0.11797
34.2,0.30574,0.037756,0.11866
34.3,0.30776,0.038087,0.11935
34.4,0.30979,0.038421,0.12004
34.5,0.31183,0.038757,0.12073
34.6,0.31386,0.039095,0.12142
34.7,0.3159,0.039436,0.12211
34.8,0.31793,0.039778,0.12279
34.9,0.31997,0.040122,0.12348
35,0.32201,0.040469,0.12417
35.1,0.32406,0.040817,0.12486
35.2,0.3261,0.041168,0.12554
35.3,0.32815,0.041522,0.12623
35.4,0.33019,0.041877,0.12691
35.5,0.33224,0.042235,0.1276
35.6,0.33428,0.042596,0.12828
35.7,0.33633,0.042958,0.12896
35.8,0.33837,0.043323,0.12965
35.9,0.34041,0.04369,0.13033
36,0.34246,0.04406,0.131
36.1,0.3445,0.044432,0.13168
36.2,0.34655,0.044806,0.13236
36.3,0.34859,0.045182,0.13304
36.4,0.35063,0.045561,0.13371
36.5,0.35267,0.045942,0.13439
36.6,0.35471,0.046325,0.13506
36.7,0.35675,0.04671,0.13573
36.8,0.35879,0.047098,0.1364
36.9,0.36083,0.047488,0.13707
37,0.36287,0.047881,0.13774
37.1,0.3649,0.048275,0.1384
37.2,0.36693,0.048672,0.13907
37.3,0.36896,0.049071,0.13973
37.4,0.37099,0.049471,0.14039
37.5,0.37302,0.049874,0.14105
37.6,0.37504,0.050278,0.14171
37.7,0.37707,0.050685,0.14237
37.8,0.37908,0.051093,0.14303
37.9,0.3811,0.051504,0.14368
38,0.38312,0.051917,0.14433
38.1,0.38513,0.052332,0.14498
38.2,0.38713,0.052749,0.14563
38.3,0.38914,0.053168,0.14628
38.4,0.39114,0.053589,0.14692
38.5,0.39314,0.054012,0.14756
38.6,0.39513,0.054438,0.1482
38.7,0.39712,0.054865,0.14884
38.8,0.39911,0.055294,0.14948
38.9,0.40109,0.055725,0.15011
39,0.40307,0.056159,0.15075
39.1,0.40505,0.056594,0.15138
39.2,0.40702,0.057032,0.15201
39.3,0.40898,0.057471,0.15263
39.4,0.41095,0.057912,0.15326
39.5,0.4129,0.058356,0.15388
39.6,0.41485,0.058801,0.1545
39.7,0.4168,0.059248,0.15512
39.8,0.41874,0.059698,0.15573
39.9,0.42068,0.060148,0.15635
40,0.42262,0.060601,0.15696
40.1,0.42454,0.061055,0.15756
40.2,0.42647,0.061511,0.15817
40.3,0.42839,0.061969,0.15877
40.4,0.4303,0.062428,0.15937
40.5,0.43221,0.06289,0.15997
40.6,0.43411,0.063353,0.16057
40.7,0.436,0.063818,0.16116
40.8,0.43789,0.064285,0.16175
40.9,0.43977,0.064754,0.16234
41,0.44165,0.065224,0.16292
41.1,0.44352,0.065696,0.1635
41.2,0.44538,0.06617,0.16408
41.3,0.44724,0.066646,0.16466
41.4,0.44909,0.067123,0.16523
41.5,0.45094,0.067602,0.1658
41.6,0.45277,0.068083,0.16637
41.7,0.4546,0.068565,0.16693
41.8,0.45643,0.069049,0.16749
41.9,0.45824,0.069535,0.16805
42,0.46005,0.070022,0.1686
42.1,0.46186,0.070511,0.16916
42.2,0.46365,0.071002,0.16971
42.3,0.46544,0.071494,0.17025
42.4,0.46723,0.071988,0.1708
42.5,0.469,0.072482,0.17134
42.6,0.47077,0.072979,0.17188
42.7,0.47253,0.073476,0.17241
42.8,0.47428,0.073976,0.17294
42.9,0.47603,0.074477,0.17347
43,0.47776,0.074979,0.174
43.1,0.47949,0.075482,0.17452
43.2,0.48121,0.075988,0.17504
43.3,0.48293,0.076494,0.17555
43.4,0.48463,0.077002,0.17606
43.5,0.48633,0.077512,0.17657
43.6,0.48801,0.078023,0.17708
43.7,0.48969,0.078535,0.17758
43.8,0.49136,0.079048,0.17808
43.9,0.49302,0.079563,0.17857
44,0.49468,0.08008,0.17906
44.1,0.49632,0.080597,0.17955
44.2,0.49796,0.081116,0.18003
44.3,0.49959,0.081637,0.18051
44.4,0.50121,0.082158,0.18099
44.5,0.50282,0.082681,0.18146
44.6,0.50443,0.083205,0.18193
44.7,0.50602,0.083731,0.18239
44.8,0.50761,0.084258,0.18285
44.9,0.50919,0.084786,0.18331
45,0.51076,0.085315,0.18377
45.1,0.51232,0.085845,0.18422
45.2,0.51387,0.086377,0.18466
45.3,0.51541,0.08691,0.18511
45.4,0.51694,0.087444,0.18555
45.5,0.51846,0.087979,0.18598
45.6,0.51997,0.088515,0.18641
45.7,0.52147,0.089052,0.18684
45.8,0.52297,0.08959,0.18727
45.9,0.52445,0.090129,0.18769
46,0.52592,0.090668,0.1881
46.1,0.52739,0.091209,0.18852
46.2,0.52884,0.091751,0.18893
46.3,0.53028,0.092294,0.18933
46.4,0.53171,0.092837,0.18973
46.5,0.53314,0.093382,0.19013
46.6,0.53455,0.093927,0.19052
46.7,0.53595,0.094474,0.19091
46.8,0.53734,0.095021,0.1913
46.9,0.53872,0.095569,0.19168
47,0.54009,0.096118,0.19206
47.1,0.54145,0.096668,0.19244
47.2,0.54281,0.097219,0.19281
47.3,0.54416,0.09777,0.19318
47.4,0.54549,0.098322,0.19354
47.5,0.54682,0.098875,0.1939
47.6,0.54813,0.099429,0.19426
47.7,0.54944,0.099983,0.19461
47.8,0.55073,0.10054,0.19496
47.9,0.55201,0.10109,0.1953
48,0.55329,0.10165,0.19564
48.1,0.55455,0.10221,0.19598
48.2,0.5558,0.10277,0.19631
48.3,0.55704,0.10332,0.19664
48.4,0.55827,0.10388,0.19697
48.5,0.55949,0.10444,0.19729
48.6,0.5607,0.105,0.19761
48.7,0.5619,0.10556,0.19792
48.8,0.56308,0.10612,0.19823
48.9,0.56426,0.10668,0.19854
49,0.56542,0.10724,0.19884
49.1,0.56658,0.1078,0.19914
49.2,0.56772,0.10836,0.19944
49.3,0.56885,0.10892,0.19973
49.4,0.56997,0.10949,0.20002
49.5,0.57108,0.11005,0.2003
49.6,0.57218,0.11061,0.20058
49.7,0.57326,0.11117,0.20086
49.8,0.57434,0.11174,0.20113
49.9,0.5754,0.1123,0.2014
50,0.57646,0.11286,0.20167
50.1,0.57751,0.11343,0.20193
50.2,0.57855,0.11399,0.20219
50.3,0.57957,0.11455,0.20245
50.4,0.58059,0.11512,0.2027
50.5,0.58159,0.11568,0.20295
50.6,0.58259,0.11625,0.20319
50.7,0.58357,0.11681,0.20343
50.8,0.58454,0.11737,0.20367
50.9,0.5855,0.11794,0.20391
51,0.58645,0.1185,0.20414
51.1,0.58739,0.11906,0.20437
51.2,0.58832,0.11962,0.20459
51.3,0.58923,0.12019,0.20481
51.4,0.59014,0.12075,0.20503
51.5,0.59103,0.12131,0.20524
51.6,0.59191,0.12187,0.20545
51.7,0.59279,0.12243,0.20566
51.8,0.59365,0.12299,0.20586
51.9,0.59449,0.12355,0.20606
52,0.59533,0.12411,0.20626
52.1,0.59616,0.12467,0.20646
52.2,0.59697,0.12523,0.20665
52.3,0.59778,0.12579,0.20683
52.4,0.59857,0.12635,0.20702
52.5,0.59935,0.12691,0.2072
52.6,0.60012,0.12746,0.20737
52.7,0.60087,0.12802,0.20755
52.8,0.60162,0.12858,0.20772
52.9,0.60237,0.12913,0.20789
53,0.6031,0.12969,0.20805
53.1,0.60382,0.13024,0.20821
53.2,0.60453,0.13079,0.20837
53.3,0.60522,0.13135,0.20853
53.4,0.60591,0.1319,0.20868
53.5,0.60659,0.13245,0.20883
53.6,0.60725,0.133,0.20898
53.7,0.60791,0.13355,0.20912
53.8,0.60855,0.13409,0.20926
53.9,0.60918,0.13464,0.2094
54,0.60981,0.13518,0.20953
54.1,0.61042,0.13573,0.20966
54.2,0.61102,0.13627,0.20979
54.3,0.61161,0.13682,0.20992
54.4,0.61219,0.13736,0.21004
54.5,0.61275,0.1379,0.21016
54.6,0.61331,0.13844,0.21028
54.7,0.61386,0.13897,0.21039
54.8,0.61439,0.13951,0.2105
54.9,0.61492,0.14005,0.21061
55,0.61543,0.14058,0.21071
55.1,0.61593,0.14111,0.21082
55.2,0.61642,0.14164,0.21092
55.3,0.6169,0.14217,0.21101
55.4,0.61737,0.1427,0.21111
55.5,0.61783,0.14323,0.2112
55.6,0.61828,0.14376,0.21129
55.7,0.61872,0.14428,0.21138
55.8,0.61915,0.1448,0.21146
55.9,0.61958,0.14532,0.21154
56,0.61999,0.14584,0.21162
56.1,0.62039,0.14636,0.2117
56.2,0.62078,0.14688,0.21177
56.3,0.62116,0.14739,0.21185
56.4,0.62153,0.14791,0.21191
56.5,0.62189,0.14842,0.21198
56.6,0.62224,0.14893,0.21205
56.7,0.62258,0.14944,0.21211
56.8,0.62291,0.14994,0.21217
56.9,0.62323,0.15045,0.21222
57,0.62353,0.15095,0.21228
57.1,0.62383,0.15145,0.21233
57.2,0.62412,0.15195,0.21238
57.3,0.6244,0.15245,0.21243
57.4,0.62467,0.15294,0.21247
57.5,0.62493,0.15344,0.21252
57.6,0.62517,0.15393,0.21256
57.7,0.62541,0.15442,0.2126
57.8,0.62564,0.1549,0.21263
57.9,0.62586,0.15539,0.21267
58,0.62607,0.15587,0.2127
58.1,0.62627,0.15635,0.21273
58.2,0.62645,0.15683,0.21276
58.3,0.62663,0.15731,0.21278
58.4,0.6268,0.15779,0.21281
58.5,0.62696,0.15826,0.21283
58.6,0.62712,0.15873,0.21285
58.7,0.62728,0.15921,0.21287
58.8,0.62742,0.15967,0.21288
58.9,0.62756,0.16014,0.2129
59,0.62768,0.1606,0.21291
59.1,0.6278,0.16107,0.21292
59.2,0.62791,0.16153,0.21293
59.3,0.62801,0.16198,0.21293
59.4,0.6281,0.16244,0.21294
59.5,0.62818,0.16289,0.21294
59.6,0.62826,0.16334,0.21294
59.7,0.62832,0.16379,0.21294
59.8,0.62838,0.16424,0.21293
59.9,0.62843,0.16468,0.21293
60,0.62847,0.16513,0.21292
60.1,0.6285,0.16557,0.21291
60.2,0.62852,0.166,0.2129
60.3,0.62853,0.16644,0.21289
60.4,0.62854,0.16687,0.21288
60.5,0.62853,0.1673,0.21286
60.6,0.62852,0.16773,0.21285
60.7,0.6285,0.16815,0.21283
60.8,0.62848,0.16857,0.21281
60.9,0.62844,0.16899,0.21278
61,0.62839,0.16941,0.21276
61.1,0.62834,0.16982,0.21273
61.2,0.62828,0.17023,0.21271
61.3,0.62821,0.17064,0.21268
61.4,0.62814,0.17105,0.21265
61.5,0.62805,0.17145,0.21262
61.6,0.62796,0.17185,0.21259
61.7,0.62786,0.17225,0.21255
61.8,0.62775,0.17265,0.21252
61.9,0.62763,0.17305,0.21248
62,0.62751,0.17345,0.21244
62.1,0.62737,0.17384,0.2124
62.2,0.62723,0.17423,0.21236
62.3,0.62709,0.17462,0.21231
62.4,0.62693,0.17501,0.21227
62.5,0.62677,0.17539,0.21223
62.6,0.6266,0.17577,0.21218
62.7,0.62642,0.17615,0.21213
62.8,0.62623,0.17653,0.21208
62.9,0.62604,0.17691,0.21203
63,0.62583,0.17728,0.21198
63.1,0.62563,0.17765,0.21192
63.2,0.62542,0.17801,0.21187
63.3,0.62521,0.17838,0.21181
63.4,0.625,0.17874,0.21175
63.5,0.62478,0.1791,0.21169
63.6,0.62456,0.17946,0.21163
63.7,0.62433,0.17981,0.21157
63.8,0.62409,0.18017,0.21151
63.9,0.62385,0.18052,0.21145
64,0.6236,0.18086,0.21138
64.1,0.62334,0.18121,0.21131
64.2,0.62308,0.18155,0.21125
64.3,0.62282,0.18189,0.21118
64.4,0.62255,0.18223,0.21111
64.5,0.62227,0.18256,0.21104
64.6,0.62198,0.1829,0.21097
64.7,0.6217,0.18323,0.21089
64.8,0.6214,0.18355,0.21082
64.9,0.6211,0.18388,0.21075
65,0.6208,0.1842,0.21067
65.1,0.62049,0.18452,0.21059
65.2,0.62017,0.18484,0.21052
65.3,0.61985,0.18516,0.21044
65.4,0.61953,0.18547,0.21036
65.5,0.61919,0.18579,0.21028
65.6,0.61886,0.1861,0.2102
65.7,0.61852,0.18641,0.21011
65.8,0.61817,0.18672,0.21003
65.9,0.61782,0.18703,0.20995
66,0.61747,0.18733,0.20986
66.1,0.61711,0.18763,0.20978
66.2,0.61674,0.18793,0.20969
66.3,0.61637,0.18823,0.2096
66.4,0.616,0.18853,0.20952
66.5,0.61562,0.18882,0.20943
66.6,0.61524,0.18911,0.20934
66.7,0.61485,0.1894,0.20925
66.8,0.61446,0.18969,0.20916
66.9,0.61406,0.18997,0.20907
67,0.61366,0.19025,0.20898
67.1,0.61326,0.19053,0.20888
67.2,0.61285,0.19081,0.20879
67.3,0.61244,0.19109,0.20869
67.4,0.61202,0.19136,0.2086
67.5,0.6116,0.19164,0.2085
67.6,0.61118,0.19191,0.2084
67.7,0.61075,0.19217,0.2083
67.8,0.61032,0.19244,0.2082
67.9,0.60989,0.1927,0.2081
68,0.60945,0.19296,0.208
68.1,0.60902,0.19322,0.2079
68.2,0.60858,0.19348,0.2078
68.3,0.60813,0.19374,0.2077
68.4,0.60769,0.19399,0.20759
68.5,0.60724,0.19424,0.20749
68.6,0.60679,0.19449,0.20739
