Time (min),wt,mko,tko
172,893.07,333.22,694.32
172.1,893.5,333.43,694.66
172.2,893.93,333.64,695.01
172.3,894.36,333.86,695.36
172.4,894.79,334.07,695.71
172.5,895.22,334.28,696.06
172.6,895.65,334.49,696.41
172.7,896.08,334.7,696.75
172.8,896.51,334.91,697.1
172.9,896.94,335.13,697.45
173,897.37,335.34,697.79
173.1,897.8,335.55,698.14
173.2,898.23,335.76,698.49
173.3,898.66,335.97,698.83
173.4,899.09,336.18,699.18
173.5,899.52,336.39,699.53
173.6,899.95,336.61,699.87
173.7,900.38,336.82,700.22
173.8,900.81,337.03,700.56
173.9,901.24,337.24,700.91
174,901.67,337.45,701.26
174.1,902.1,337.66,701.6
174.2,902.53,337.87,701.95
174.3,902.96,338.08,702.29
174.4,903.38,338.29,702.64
174.5,903.81,338.5,702.98
174.6,904.24,338.71,703.32
174.7,904.67,338.92,703.67
174.8,905.1,339.13,704.01
174.9,905.52,339.34,704.36
175,905.95,339.55,704.7
175.1,906.38,339.76,705.04
175.2,906.81,339.97,705.39
175.3,907.23,340.18,705.73
175.4,907.66,340.39,706.07
175.5,908.09,340.6,706.42
175.6,908.52,340.81,706.76
175.7,908.94,341.02,707.1
175.8,909.37,341.23,707.45
175.9,909.8,341.44,707.79
176,910.22,341.65,708.13
176.1,910.65,341.86,708.47
176.2,911.08,342.07,708.81
176.3,911.5,342.27,709.15
176.4,911.93,342.48,709.5
176.5,912.35,342.69,709.84
176.6,912.78,342.9,710.18
176.7,913.21,343.11,710.52
176.8,913.63,343.32,710.86
176.9,914.06,343.53,711.2
177,914.48,343.74,711.54
177.1,914.91,343.94,711.88
177.2,915.33,344.15,712.22
177.3,915.76,344.36,712.56
177.4,916.18,344.57,712.9
177.5,916.61,344.78,713.24
177.6,917.03,344.98,713.58
177.7,917.46,345.19,713.92
177.8,917.88,345.4,714.26
177.9,918.3,345.61,714.6
178,918.73,345.81,714.94
178.1,919.15,346.02,715.28
178.2,919.58,346.23,715.62
178.3,920,346.44,715.95
178.4,920.42,346.64,716.29
178.5,920.85,346.85,716.63
178.6,921.27,347.06,716.97
178.7,921.69,347.27,717.31
178.8,922.12,347.47,717.64
178.9,922.54,347.68,717.98
179,922.96,347.89,718.32
179.1,923.39,348.09,718.66
179.2,923.81,348.3,718.99
179.3,924.23,348.51,719.33
179.4,924.65,348.71,719.67
179.5,925.08,348.92,720
179.6,925.5,349.12,720.34
179.7,925.92,349.33,720.68
179.8,926.34,349.54,721.01
179.9,926.77,349.74,721.35
180,927.19,349.95,721.68
180.1,927.61,350.15,722.02
180.2,928.03,350.36,722.35
180.3,928.45,350.57,722.69
180.4,928.87,350.77,723.02
180.5,929.29,350.98,723.36
180.6,929.72,351.18,723.69
180.7,930.14,351.39,724.03
180.8,930.56,351.59,724.36
180.9,930.98,351.8,724.7
181,931.4,352,725.03
181.1,931.82,352.21,725.37
181.2,932.24,352.41,725.7
181.3,932.66,352.62,726.03
181.4,933.08,352.82,726.37
181.5,933.5,353.03,726.7
181.6,933.92,353.23,727.03
181.7,934.34,353.44,727.37
181.8,934.76,353.64,727.7
181.9,935.18,353.85,728.03
182,935.6,354.05,728.36
182.1,936.02,354.25,728.7
182.2,936.44,354.46,729.03
182.3,936.86,354.66,729.36
182.4,937.28,354.87,729.69
182.5,937.7,355.07,730.02
182.6,938.12,355.27,730.36
182.7,938.54,355.48,730.69
182.8,938.96,355.68,731.02
182.9,939.38,355.89,731.35
183,939.8,356.09,731.68
183.1,940.21,356.29,732.01
183.2,940.63,356.5,732.34
183.3,941.05,356.7,732.67
183.4,941.47,356.9,733
183.5,941.89,357.1,733.33
183.6,942.31,357.31,733.66
183.7,942.73,357.51,733.99
183.8,943.14,357.71,734.32
183.9,943.56,357.92,734.65
184,943.98,358.12,734.98
184.1,944.4,358.32,735.31
184.2,944.82,358.52,735.64
184.3,945.23,358.73,735.97
184.4,945.65,358.93,736.3
184.5,946.07,359.13,736.63
184.6,946.49,359.33,736.96
184.7,946.91,359.53,737.28
184.8,947.32,359.74,737.61
184.9,947.74,359.94,737.94
185,948.16,360.14,738.27
185.1,948.58,360.34,738.6
185.2,948.99,360.54,738.92
185.3,949.41,360.74,739.25
185.4,949.83,360.95,739.58
185.5,950.25,361.15,739.91
185.6,950.66,361.35,740.23
185.7,951.08,361.55,740.56
185.8,951.5,361.75,740.89
185.9,951.91,361.95,741.21
186,952.33,362.15,741.54
186.1,952.75,362.35,741.86
186.2,953.16,362.55,742.19
186.3,953.58,362.76,742.52
186.4,954,362.96,742.84
186.5,954.41,363.16,743.17
186.6,954.83,363.36,743.49
186.7,955.25,363.56,743.82
186.8,955.66,363.76,744.14
186.9,956.08,363.96,744.47
187,956.5,364.16,744.79
187.1,956.91,364.36,745.12
187.2,957.33,364.56,745.44
187.3,957.74,364.76,745.77
187.4,958.16,364.96,746.09
187.5,958.58,365.16,746.42
187.6,958.99,365.36,746.74
187.7,959.41,365.56,747.06
187.8,959.82,365.76,747.39
187.9,960.24,365.95,747.71
188,960.66,366.15,748.03
188.1,961.07,366.35,748.36
188.2,961.49,366.55,748.68
188.3,961.9,366.75,749
188.4,962.32,366.95,749.33
188.5,962.73,367.15,749.65
188.6,963.15,367.35,749.97
188.7,963.57,367.55,750.29
188.8,963.98,367.74,750.61
188.9,964.4,367.94,750.94
189,964.81,368.14,751.26
189.1,965.23,368.34,751.58
189.2,965.64,368.54,751.9
189.3,966.06,368.74,752.22
189.4,966.47,368.93,752.54
189.5,966.89,369.13,752.86
189.6,967.3,369.33,753.19
189.7,967.72,369.53,753.51
189.8,968.13,369.73,753.83
189.9,968.55,369.92,754.15
190,968.96,370.12,754.47
190.1,969.38,370.32,754.79
190.2,969.79,370.52,755.11
190.3,970.21,370.71,755.43
190.4,970.62,370.91,755.75
190.5,971.04,371.11,756.07
190.6,971.45,371.3,756.39
190.7,971.87,371.5,756.71
190.8,972.28,371.7,757.03
190.9,972.7,371.89,757.34
191,973.11,372.09,757.66
191.1,973.53,372.29,757.98
191.2,973.94,372.48,758.3
191.3,974.36,372.68,758.62
191.4,974.77,372.88,758.94
191.5,975.19,373.07,759.26
191.6,975.6,373.27,759.57
191.7,976.02,373.46,759.89
191.8,976.43,373.66,760.21
191.9,976.85,373.86,760.53
192,977.26,374.05,760.84
192.1,977.68,374.25,761.16
192.2,978.09,374.44,761.48
192.3,978.5,374.64,761.79
192.4,978.92,374.83,762.11
192.5,979.33,375.03,762.43
192.6,979.75,375.22,762.74
192.7,980.16,375.42,763.06
192.8,980.58,375.61,763.38
192.9,980.99,375.81,763.69
193,981.41,376,764.01
193.1,981.82,376.2,764.32
193.2,982.23,376.39,764.64
193.3,982.65,376.59,764.96
193.4,983.06,376.78,765.27
193.5,983.48,376.98,765.59
193.6,983.89,377.17,765.9
193.7,984.31,377.37,766.22
193.8,984.72,377.56,766.53
193.9,985.14,377.75,766.85
194,985.55,377.95,767.16
194.1,985.96,378.14,767.47
194.2,986.38,378.34,767.79
194.3,986.79,378.53,768.1
194.4,987.21,378.72,768.42
194.5,987.62,378.92,768.73
194.6,988.04,379.11,769.04
194.7,988.45,379.3,769.36
194.8,988.87,379.5,769.67
194.9,989.28,379.69,769.98
195,989.69,379.88,770.3
195.1,990.11,380.08,770.61
195.2,990.52,380.27,770.92
195.3,990.94,380.46,771.23
195.4,991.35,380.65,771.55
195.5,991.77,380.85,771.86
195.6,992.18,381.04,772.17
195.7,992.59,381.23,772.48
195.8,993.01,381.42,772.8
195.9,993.42,381.62,773.11
196,993.84,381.81,773.42
196.1,994.25,382,773.73
196.2,994.67,382.19,774.04
196.3,995.08,382.38,774.35
196.4,995.5,382.58,774.66
196.5,995.91,382.77,774.97
196.6,996.32,382.96,775.29
196.7,996.74,383.15,775.6
196.8,997.15,383.34,775.91
196.9,997.57,383.53,776.22
197,997.98,383.72,776.53
197.1,998.4,383.91,776.84
197.2,998.81,384.11,777.15
197.3,999.23,384.3,777.46
197.4,999.64,384.49,777.77
197.5,1000.1,384.68,778.07
197.6,1000.5,384.87,778.38
197.7,1000.9,385.06,778.69
197.8,1001.3,385.25,779
197.9,1001.7,385.44,779.31
198,1002.1,385.63,779.62
198.1,1002.5,385.82,779.93
198.2,1003,386.01,780.24
198.3,1003.4,386.2,780.55
198.4,1003.8,386.39,780.85
198.5,1004.2,386.58,781.16
198.6,1004.6,386.77,781.47
198.7,1005,386.96,781.78
198.8,1005.4,387.15,782.08
198.9,1005.9,387.34,782.39
199,1006.3,387.53,782.7
199.1,1006.7,387.72,783.01
199.2,1007.1,387.91,783.31
199.3,1007.5,388.1,783.62
199.4,1007.9,388.28,783.93
199.5,1008.3,388.47,784.23
199.6,1008.8,388.66,784.54
199.7,1009.2,388.85,784.85
199.8,1009.6,389.04,785.15
199.9,1010,389.23,785.46
200,1010.4,389.42,785.76
200.1,1010.8,389.6,786.07
200.2,1011.3,389.79,786.38
200.3,1011.7,389.98,786.68
200.4,1012.1,390.17,786.99
200.5,1012.5,390.36,787.29
200.6,1012.9,390.54,787.6
200.7,1013.3,390.73,787.9
200.8,1013.7,390.92,788.21
200.9,1014.2,391.11,788.51
201,1014.6,391.29,788.82
201.1,1015,391.48,789.12
201.2,1015.4,391.67,789.42
201.3,1015.8,391.86,789.73
201.4,1016.2,392.04,790.03
201.5,1016.6,392.23,790.34
201.6,1017.1,392.42,790.64
201.7,1017.5,392.6,790.94
201.8,1017.9,392.79,791.25
201.9,1018.3,392.98,791.55
202,1018.7,393.16,791.85
202.1,1019.1,393.35,792.16
202.2,1019.6,393.53,792.46
202.3,1020,393.72,792.76
202.4,1020.4,393.91,793.06
202.5,1020.8,394.09,793.37
202.6,1021.2,394.28,793.67
202.7,1021.6,394.46,793.97
202.8,1022,394.65,794.27
202.9,1022.5,394.84,794.57
203,1022.9,395.02,794.88
203.1,1023.3,395.21,795.18
203.2,1023.7,395.39,795.48
203.3,1024.1,395.58,795.78
203.4,1024.5,395.76,796.08
203.5,1025,395.95,796.38
203.6,1025.4,396.13,796.68
203.7,1025.8,396.32,796.98
203.8,1026.2,396.5,797.28
203.9,1026.6,396.69,797.58
204,1027,396.87,797.88
204.1,1027.5,397.06,798.18
204.2,1027.9,397.24,798.48
204.3,1028.3,397.42,798.78
204.4,1028.7,397.61,799.08
204.5,1029.1,397.79,799.38
204.6,1029.5,397.98,799.68
204.7,1030,398.16,799.98
204.8,1030.4,398.34,800.28
204.9,1030.8,398.53,800.58
205,1031.2,398.71,800.88
205.1,1031.6,398.89,801.18
205.2,1032,399.08,801.48
205.3,1032.4,399.26,801.77
205.4,1032.9,399.44,802.07
205.5,1033.3,399.63,802.37
205.6,1033.7,399.81,802.67
205.7,1034.1,399.99,802.97
205.8,1034.5,400.18,803.27
205.9,1034.9,400.36,803.56
206,1035.4,400.54,803.86
206.1,1035.8,400.72,804.16
206.2,1036.2,400.91,804.45
206.3,1036.6,401.09,804.75
206.4,1037,401.27,805.05
206.5,1037.4,401.45,805.35
206.6,1037.9,401.63,805.64
206.7,1038.3,401.82,805.94
206.8,1038.7,402,806.23
206.9,1039.1,402.18,806.53
207,1039.5,402.36,806.83
207.1,1039.9,402.54,807.12
207.2,1040.4,402.72,807.42
207.3,1040.8,402.91,807.71
207.4,1041.2,403.09,808.01
207.5,1041.6,403.27,808.31
207.6,1042,403.45,808.6
207.7,1042.5,403.63,808.9
207.8,1042.9,403.81,809.19
207.9,1043.3,403.99,809.49
208,1043.7,404.17,809.78
208.1,1044.1,404.35,810.07
208.2,1044.5,404.53,810.37
208.3,1045,404.71,810.66
208.4,1045.4,404.89,810.96
208.5,1045.8,405.07,811.25
208.6,1046.2,405.25,811.54
208.7,1046.6,405.43,811.84
208.8,1047,405.61,812.13
208.9,1047.5,405.79,812.43
209,1047.9,405.97,812.72
209.1,1048.3,406.15,813.01
209.2,1048.7,406.33,813.31
209.3,1049.1,406.51,813.6
209.4,1049.6,406.69,813.89
209.5,1050,406.87,814.18
209.6,1050.4,407.05,814.48
209.7,1050.8,407.23,814.77
209.8,1051.2,407.41,815.06
209.9,1051.6,407.58,815.35
210,1052.1,407.76,815.64
210.1,1052.5,407.94,815.94
210.2,1052.9,408.12,816.23
210.3,1053.3,408.3,816.52
210.4,1053.7,408.48,816.81
210.5,1054.2,408.65,817.1
210.6,1054.6,408.83,817.39
210.7,1055,409.01,817.68
210.8,1055.4,409.19,817.97
210.9,1055.8,409.37,818.26
211,1056.2,409.54,818.56
211.1,1056.7,409.72,818.85
211.2,1057.1,409.9,819.14
211.3,1057.5,410.07,819.43
211.4,1057.9,410.25,819.72
211.5,1058.3,410.43,820.01
211.6,1058.8,410.61,820.3
211.7,1059.2,410.78,820.59
211.8,1059.6,410.96,820.87
211.9,1060,411.14,821.16
212,1060.4,411.31,821.45
212.1,1060.9,411.49,821.74
212.2,1061.3,411.67,822.03
212.3,1061.7,411.84,822.32
212.4,1062.1,412.02,822.61
212.5,1062.5,412.19,822.9
212.6,1062.9,412.37,823.18
212.7,1063.4,412.55,823.47
212.8,1063.8,412.72,823.76
212.9,1064.2,412.9,824.05
213,1064.6,413.07,824.34
213.1,1065,413.25,824.62
213.2,1065.5,413.42,824.91
213.3,1065.9,413.6,825.2
213.4,1066.3,413.77,825.49
213.5,1066.7,413.95,825.77
213.6,1067.1,414.12,826.06
213.7,1067.6,414.3,826.35
213.8,1068,414.47,826.63
213.9,1068.4,414.65,826.92
214,1068.8,414.82,827.21
214.1,1069.2,415,827.49
214.2,1069.7,415.17,827.78
214.3,1070.1,415.35,828.07
214.4,1070.5,415.52,828.35
214.5,1070.9,415.69,828.64
214.6,1071.3,415.87,828.92
214.7,1071.8,416.04,829.21
214.8,1072.2,416.22,829.49
214.9,1072.6,416.39,829.78
215,1073,416.56,830.06
215.1,1073.5,416.74,830.35
215.2,1073.9,416.91,830.63
215.3,1074.3,417.08,830.92
215.4,1074.7,417.26,831.2
215.5,1075.1,417.43,831.49
215.6,1075.6,417.6,831.77
215.7,1076,417.78,832.05
215.8,1076.4,417.95,832.34
215.9,1076.8,418.12,832.62
216,1077.2,418.29,832.91
216.1,1077.7,418.47,833.19
216.2,1078.1,418.64,833.47
216.3,1078.5,418.81,833.76
216.4,1078.9,418.98,834.04
216.5,1079.3,419.15,834.32
216.6,1079.8,419.33,834.61
216.7,1080.2,419.5,834.89
216.8,1080.6,419.67,835.17
216.9,1081,419.84,835.45
217,1081.5,420.01,835.74
217.1,1081.9,420.18,836.02
217.2,1082.3,420.36,836.3
217.3,1082.7,420.53,836.58
217.4,1083.1,420.7,836.86
217.5,1083.6,420.87,837.15
217.6,1084,421.04,837.43
217.7,1084.4,421.21,837.71
217.8,1084.8,421.38,837.99
217.9,1085.3,421.55,838.27
218,1085.7,421.72,838.55
218.1,1086.1,421.89,838.83
218.2,1086.5,422.06,839.11
218.3,1086.9,422.23,839.39
218.4,1087.4,422.4,839.67
218.5,1087.8,422.57,839.95
218.6,1088.2,422.74,840.23
218.7,1088.6,422.91,840.51
218.8,1089.1,423.08,840.79
218.9,1089.5,423.25,841.07
219,1089.9,423.42,841.35
219.1,1090.3,423.59,841.63
219.2,1090.7,423.76,841.91
219.3,1091.2,423.93,842.19
219.4,1091.6,424.1,842.47
219.5,1092,424.27,842.75
219.6,1092.4,424.44,843.03
219.7,1092.9,424.6,843.31
219.8,1093.3,424.77,843.59
219.9,1093.7,424.94,843.86
220,1094.1,425.11,844.14
220.1,1094.6,425.28,844.42
220.2,1095,425.45,844.7
220.3,1095.4,425.62,844.98
220.4,1095.8,425.78,845.26
220.5,1096.2,425.95,845.53
220.6,1096.7,426.12,845.81
220.7,1097.1,426.29,846.09
220.8,1097.5,426.45,846.36
220.9,1097.9,426.62,846.64
221,1098.4,426.79,846.92
221.1,1098.8,426.96,847.2
221.2,1099.2,427.12,847.47
221.3,1099.6,427.29,847.75
221.4,1100.1,427.46,848.03
221.5,1100.5,427.62,848.3
221.6,1100.9,427.79,848.58
221.7,1101.3,427.96,848.85
221.8,1101.8,428.12,849.13
221.9,1102.2,428.29,849.41
222,1102.6,428.46,849.68
222.1,1103,428.62,849.96
222.2,1103.5,428.79,850.23
222.3,1103.9,428.96,850.51
222.4,1104.3,429.12,850.78
222.5,1104.7,429.29,851.06
222.6,1105.2,429.45,851.33
222.7,1105.6,429.62,851.61
222.8,1106,429.79,851.88
222.9,1106.4,429.95,852.15
223,1106.8,430.12,852.43
223.1,1107.3,430.28,852.7
223.2,1107.7,430.45,852.98
223.3,1108.1,430.61,853.25
223.4,1108.5,430.78,853.52
223.5,1109,430.94,853.8
223.6,1109.4,431.11,854.07
223.7,1109.8,431.27,854.34
223.8,1110.2,431.44,854.62
223.9,1110.7,431.6,854.89
224,1111.1,431.76,855.16
224.1,1111.5,431.93,855.44
224.2,1111.9,432.09,855.71
224.3,1112.4,432.26,855.98
224.4,1112.8,432.42,856.25
224.5,1113.2,432.58,856.53
224.6,1113.7,432.75,856.8
224.7,1114.1,432.91,857.07
224.8,1114.5,433.08,857.34
224.9,1114.9,433.24,857.61
225,1115.4,433.4,857.88
225.1,1115.8,433.57,858.16
225.2,1116.2,433.73,858.43
225.3,1116.6,433.89,858.7
225.4,1117.1,434.05,858.97
225.5,1117.5,434.22,859.24
225.6,1117.9,434.38,859.51
225.7,1118.3,434.54,859.78
225.8,1118.8,434.7,860.05
225.9,1119.2,434.87,860.32
226,1119.6,435.03,860.59
226.1,1120,435.19,860.86
226.2,1120.5,435.35,861.13
226.3,1120.9,435.52,861.4
226.4,1121.3,435.68,861.67
226.5,1121.7,435.84,861.94
226.6,1122.2,436,862.21
226.7,1122.6,436.16,862.48
226.8,1123,436.32,862.75
226.9,1123.5,436.49,863.02
227,1123.9,436.65,863.29
227.1,1124.3,436.81,863.56
227.2,1124.7,436.97,863.82
227.3,1125.2,437.13,864.09
227.4,1125.6,437.29,864.36
227.5,1126,437.45,864.63
227.6,1126.4,437.61,864.9
227.7,1126.9,437.77,865.16
227.8,1127.3,437.93,865.43
227.9,1127.7,438.09,865.7
228,1128.2,438.25,865.97
228.1,1128.6,438.41,866.23
228.2,1129,438.57,866.5
228.3,1129.4,438.73,866.77
228.4,1129.9,438.89,867.04
228.5,1130.3,439.05,867.3
228.6,1130.7,439.21,867.57
228.7,1131.1,439.37,867.84
228.8,1131.6,439.53,868.1
228.9,1132,439.69,868.37
229,1132.4,439.85,868.63
229.1,1132.9,440.01,868.9
229.2,1133.3,440.17,869.17
229.3,1133.7,440.33,869.43
229.4,1134.1,440.49,869.7
229.5,1134.6,440.65,869.96
229.6,1135,440.8,870.23
229.7,1135.4,440.96,870.49
229.8,1135.9,441.12,870.76
229.9,1136.3,441.28,871.02
230,1136.7,441.44,871.29
230.1,1137.1,441.6,871.55
230.2,1137.6,441.75,871.82
230.3,1138,441.91,872.08
230.4,1138.4,442.07,872.35
230.5,1138.9,442.23,872.61
230.6,1139.3,442.38,872.87
230.7,1139.7,442.54,873.14
230.8,1140.1,442.7,873.4
230.9,1140.6,442.86,873.66
231,1141,443.01,873.93
231.1,1141.4,443.17,874.19
231.2,1141.9,443.33,874.45
231.3,1142.3,443.48,874.72
231.4,1142.7,443.64,874.98
231.5,1143.1,443.8,875.24
231.6,1143.6,443.95,875.51
231.7,1144,444.11,875.77
231.8,1144.4,444.27,876.03
231.9,1144.9,444.42,876.29
232,1145.3,444.58,876.55
232.1,1145.7,444.74,876.82
232.2,1146.2,444.89,877.08
232.3,1146.6,445.05,877.34
232.4,1147,445.2,877.6
232.5,1147.4,445.36,877.86
232.6,1147.9,445.51,878.12
232.7,1148.3,445.67,878.39
232.8,1148.7,445.82,878.65
232.9,1149.2,445.98,878.91
233,1149.6,446.13,879.17
233.1,1150,446.29,879.43
233.2,1150.5,446.44,879.69
233.3,1150.9,446.6,879.95
233.4,1151.3,446.75,880.21
233.5,1151.7,446.91,880.47
233.6,1152.2,447.06,880.73
233.7,1152.6,447.22,880.99
233.8,1153,447.37,881.25
233.9,1153.5,447.53,881.51
234,1153.9,447.68,881.77
234.1,1154.3,447.83,882.03
234.2,1154.8,447.99,882.29
234.3,1155.2,448.14,882.55
234.4,1155.6,448.3,882.8
234.5,1156.1,448.45,883.06
234.6,1156.5,448.6,883.32
234.7,1156.9,448.76,883.58
234.8,1157.3,448.91,883.84
234.9,1157.8,449.06,884.1
235,1158.2,449.22,884.35
235.1,1158.6,449.37,884.61
235.2,1159.1,449.52,884.87
235.3,1159.5,449.67,885.13
235.4,1159.9,449.83,885.39
235.5,1160.4,449.98,885.64
235.6,1160.8,450.13,885.9
235.7,1161.2,450.28,886.16
235.8,1161.7,450.44,886.41
235.9,1162.1,450.59,886.67
236,1162.5,450.74,886.93
236.1,1163,450.89,887.18
236.2,1163.4,451.04,887.44
236.3,1163.8,451.2,887.7
236.4,1164.2,451.35,887.95
236.5,1164.7,451.5,888.21
236.6,1165.1,451.65,888.46
236.7,1165.5,451.8,888.72
236.8,1166,451.95,888.98
236.9,1166.4,452.1,889.23
237,1166.8,452.25,889.49
237.1,1167.3,452.41,889.74
237.2,1167.7,452.56,890
237.3,1168.1,452.71,890.25
237.4,1168.6,452.86,890.51
237.5,1169,453.01,890.76
237.6,1169.4,453.16,891.02
237.7,1169.9,453.31,891.27
237.8,1170.3,453.46,891.53
237.9,1170.7,453.61,891.78
238,1171.2,453.76,892.03
238.1,1171.6,453.91,892.29
238.2,1172,454.06,892.54
238.3,1172.5,454.21,892.79
238.4,1172.9,454.36,893.05
238.5,1173.3,454.51,893.3
238.6,1173.8,454.66,893.55
238.7,1174.2,454.81,893.81
238.8,1174.6,454.96,894.06
238.9,1175.1,455.1,894.31
239,1175.5,455.25,894.57
239.1,1175.9,455.4,894.82
239.2,1176.4,455.55,895.07
239.3,1176.8,455.7,895.32
239.4,1177.2,455.85,895.58
239.5,1177.7,456,895.83
239.6,1178.1,456.15,896.08
239.7,1178.5,456.29,896.33
239.8,1179,456.44,896.58
239.9,1179.4,456.59,896.83
240,1179.8,456.74,897.09
